"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"04-Jul-2023","EQ","294.30","295.00","277.50","293.80","284.65","284.55","283.15","301.75","185.00","5,724,602","1,620,924,346.40","35,577"
"03-Jul-2023","EQ","278.10","296.40","278.10","282.50","293.25","293.80","290.49","301.75","185.00","1,988,040","577,513,810.50","20,442"
"30-Jun-2023","EQ","280.95","284.50","277.35","280.00","283.00","282.50","281.09","301.75","183.05","457,685","128,649,090.00","9,400"
"28-Jun-2023","EQ","282.65","284.95","279.00","282.45","280.40","280.00","281.28","301.75","183.05","353,762","99,507,816.95","5,146"
"27-Jun-2023","EQ","289.70","289.70","281.30","287.95","283.50","282.45","284.77","301.75","183.05","343,640","97,857,784.60","6,046"
"26-Jun-2023","EQ","282.00","289.90","281.30","282.10","289.70","287.95","285.85","301.75","183.05","1,796,270","513,456,784.20","9,645"
"23-Jun-2023","EQ","286.00","286.80","280.35","284.90","282.00","282.10","283.14","301.75","163.50","822,264","232,815,411.30","9,656"
"22-Jun-2023","EQ","290.05","296.50","284.30","291.00","285.05","284.90","288.66","301.75","163.50","492,804","142,253,754.60","7,805"
"21-Jun-2023","EQ","291.00","293.75","287.30","292.15","291.00","291.00","290.41","301.75","163.50","504,653","146,557,835.60","8,409"
"20-Jun-2023","EQ","286.95","295.40","284.15","285.95","291.45","292.15","290.23","301.75","163.50","1,608,105","466,726,153.45","12,838"
"19-Jun-2023","EQ","293.00","293.70","284.95","291.65","286.95","285.95","290.52","301.75","163.50","931,906","270,733,862.70","12,994"
"16-Jun-2023","EQ","279.10","293.50","279.10","278.75","293.00","291.65","288.98","301.75","163.50","2,807,898","811,440,347.70","28,554"
"15-Jun-2023","EQ","280.95","283.20","275.30","280.25","278.05","278.75","278.93","301.75","163.50","507,949","141,682,147.75","10,854"
"14-Jun-2023","EQ","287.90","288.80","278.30","284.85","280.00","280.25","282.23","301.75","163.50","692,127","195,336,195.10","9,415"
"13-Jun-2023","EQ","277.80","286.00","274.40","276.20","285.25","284.85","279.11","301.75","163.50","2,676,468","747,024,399.60","23,578"
"12-Jun-2023","EQ","272.85","281.05","271.05","271.15","277.20","276.20","276.60","301.75","163.50","2,446,980","676,844,725.95","24,422"
"09-Jun-2023","EQ","280.00","281.05","270.55","279.40","270.90","271.15","274.20","301.75","163.50","1,360,300","372,993,836.90","22,932"
"08-Jun-2023","EQ","292.00","292.00","270.60","290.00","280.45","279.40","280.18","301.75","163.50","1,995,408","559,076,849.30","39,956"
"07-Jun-2023","EQ","295.00","296.65","287.00","295.40","290.50","290.00","290.88","301.75","163.50","1,056,371","307,281,321.80","19,355"
"06-Jun-2023","EQ","294.40","297.75","291.15","294.10","296.00","295.40","294.44","301.75","163.50","758,550","223,344,095.35","13,241"
"05-Jun-2023","EQ","300.90","301.75","292.10","298.40","293.00","294.10","297.43","301.75","163.50","2,005,945","596,623,620.75","25,436"
"02-Jun-2023","EQ","283.95","300.00","282.75","282.90","297.00","298.40","294.20","300.00","163.50","3,800,428","1,118,091,251.75","37,337"
"01-Jun-2023","EQ","286.50","287.50","280.80","283.95","281.50","282.90","285.31","290.00","163.50","946,554","270,057,736.60","14,759"
"31-May-2023","EQ","281.50","284.60","278.40","279.55","283.50","283.95","282.59","290.00","163.50","498,111","140,763,289.45","7,379"
"30-May-2023","EQ","279.45","281.85","276.50","277.90","279.10","279.55","279.43","290.00","163.50","369,225","103,170,807.50","5,972"
"29-May-2023","EQ","283.00","289.00","275.80","283.85","278.40","277.90","282.25","290.00","163.50","1,098,689","310,109,378.40","22,274"
"26-May-2023","EQ","279.30","286.20","278.90","278.30","284.30","283.85","282.84","290.00","163.50","788,079","222,897,352.60","13,483"
"25-May-2023","EQ","281.20","281.25","271.00","280.30","281.00","278.30","277.42","290.00","163.50","742,054","205,858,800.40","9,658"
"24-May-2023","EQ","282.50","286.00","279.15","283.20","281.10","280.30","283.17","290.00","163.50","719,603","203,769,227.65","8,027"
"23-May-2023","EQ","280.60","290.00","278.15","279.30","282.50","283.20","285.79","290.00","163.50","1,693,994","484,131,414.75","16,742"
"22-May-2023","EQ","281.35","287.75","272.40","281.35","279.00","279.30","281.49","288.60","163.50","1,497,204","421,448,731.60","20,588"
"19-May-2023","EQ","272.45","284.00","272.40","271.25","283.00","281.35","279.14","288.60","163.50","1,606,279","448,383,013.60","17,188"
"18-May-2023","EQ","270.00","276.40","269.30","268.85","271.20","271.25","273.14","288.60","163.50","373,148","101,920,491.90","5,136"
"17-May-2023","EQ","270.25","273.55","265.50","270.25","269.00","268.85","268.99","288.60","163.50","483,423","130,038,236.55","6,051"
"16-May-2023","EQ","270.00","278.95","268.85","269.55","270.00","270.25","271.70","288.60","163.50","327,922","89,096,995.30","5,169"
"15-May-2023","EQ","271.25","275.70","268.60","270.50","269.70","269.55","270.79","288.60","163.50","274,429","74,311,371.25","4,545"
"12-May-2023","EQ","277.20","278.00","268.60","276.90","270.85","270.50","272.20","288.60","163.50","447,689","121,859,709.80","6,517"
"11-May-2023","EQ","285.00","287.70","275.50","282.05","277.10","276.90","281.09","288.60","163.50","638,845","179,572,727.60","9,600"
"10-May-2023","EQ","270.00","283.50","268.55","268.55","282.00","282.05","276.57","288.60","163.50","2,257,329","624,317,359.00","14,798"
"09-May-2023","EQ","272.25","274.75","263.10","271.15","270.00","268.55","267.24","288.60","163.50","877,711","234,555,992.50","10,447"
"08-May-2023","EQ","267.00","276.30","265.00","269.65","272.70","271.15","270.94","288.60","163.50","789,627","213,938,065.65","8,595"
"05-May-2023","EQ","273.00","273.00","265.10","271.90","270.05","269.65","268.68","288.60","163.50","277,654","74,601,128.50","5,288"
"04-May-2023","EQ","278.70","279.00","262.00","277.25","271.50","271.90","268.95","288.60","163.50","1,215,808","326,992,614.20","16,050"
"03-May-2023","EQ","283.05","283.80","273.75","284.20","276.60","277.25","278.18","288.60","163.50","461,698","128,433,581.75","6,817"
"02-May-2023","EQ","285.25","288.60","282.00","282.90","283.00","284.20","284.61","288.60","163.50","915,921","260,675,707.40","10,906"
"28-Apr-2023","EQ","283.90","285.35","279.25","283.90","283.00","282.90","281.81","287.90","163.50","923,741","260,316,552.55","10,679"
"27-Apr-2023","EQ","267.70","287.90","266.80","268.70","283.00","283.90","278.65","287.90","163.50","2,004,389","558,528,809.20","25,933"
"26-Apr-2023","EQ","271.50","272.70","267.15","272.50","268.50","268.70","269.94","275.00","163.50","544,138","146,883,962.25","14,662"
"25-Apr-2023","EQ","266.10","275.00","263.60","266.10","269.90","272.50","270.80","275.00","163.50","1,426,289","386,243,095.85","27,651"
"24-Apr-2023","EQ","266.00","272.50","264.25","266.05","266.00","266.10","267.80","274.40","163.50","2,019,355","540,784,819.85","18,030"
"21-Apr-2023","EQ","264.45","270.80","261.65","263.35","264.00","266.05","266.00","287.00","163.50","1,405,818","373,941,555.60","12,113"
"20-Apr-2023","EQ","265.25","266.35","260.05","266.15","264.00","263.35","263.12","287.00","163.50","493,347","129,810,592.45","9,964"
"19-Apr-2023","EQ","260.60","268.00","259.25","261.20","265.30","266.15","264.40","287.00","163.50","779,483","206,092,085.85","11,331"
"18-Apr-2023","EQ","262.90","269.20","257.65","262.85","260.70","261.20","263.60","287.00","163.50","895,505","236,054,642.20","11,041"
"17-Apr-2023","EQ","266.90","266.90","260.50","267.95","263.20","262.85","263.33","287.00","163.50","826,500","217,639,332.65","10,518"
"13-Apr-2023","EQ","258.75","269.25","256.70","257.45","266.40","267.95","262.78","287.00","163.50","3,502,242","920,307,817.30","29,453"
"12-Apr-2023","EQ","251.90","260.30","246.25","251.45","258.30","257.45","253.36","287.00","163.50","1,541,055","390,446,755.15","17,851"
"11-Apr-2023","EQ","254.45","255.40","247.50","254.45","252.50","251.45","251.48","287.00","163.50","1,029,460","258,891,854.50","13,698"
"10-Apr-2023","EQ","250.10","256.60","245.00","247.75","255.10","254.45","251.39","287.00","163.50","1,606,626","403,891,089.30","22,648"
"06-Apr-2023","EQ","239.50","250.85","235.00","241.15","246.95","247.75","243.53","287.00","163.50","2,011,615","489,893,967.85","21,760"
"05-Apr-2023","EQ","228.00","246.60","227.00","230.55","241.50","241.15","240.83","287.00","163.50","2,682,651","646,073,110.10","27,701"
"03-Apr-2023","EQ","216.10","233.45","216.10","215.15","229.70","230.55","226.08","287.00","163.50","2,965,278","670,380,434.60","26,346"
"31-Mar-2023","EQ","215.00","216.35","209.35","212.35","215.10","215.15","212.93","287.00","163.50","453,121","96,482,197.25","7,197"
"29-Mar-2023","EQ","204.60","216.50","204.60","199.15","210.50","212.35","211.44","287.00","163.50","2,219,547","469,311,319.90","22,727"
"28-Mar-2023","EQ","214.00","217.00","185.00","214.50","207.90","199.15","204.86","287.00","163.50","1,336,525","273,797,671.70","14,809"
"27-Mar-2023","EQ","210.50","216.90","207.00","210.70","213.50","214.50","213.65","287.00","163.50","1,233,754","263,595,083.30","19,528"
"24-Mar-2023","EQ","200.00","213.00","200.00","200.95","209.00","210.70","208.97","287.00","163.50","2,430,434","507,880,197.40","21,807"
"23-Mar-2023","EQ","201.00","201.60","196.70","201.30","201.40","200.95","199.76","287.00","163.50","292,609","58,450,874.25","4,810"
"22-Mar-2023","EQ","196.00","203.50","195.75","195.80","201.00","201.30","200.52","287.00","163.50","503,210","100,901,312.65","5,243"
"21-Mar-2023","EQ","196.30","198.00","194.65","195.65","195.30","195.80","195.97","287.00","163.50","109,968","21,550,802.20","2,315"
"20-Mar-2023","EQ","197.00","202.20","194.80","196.85","196.40","195.65","195.80","287.00","163.50","139,498","27,313,231.40","2,761"
"17-Mar-2023","EQ","197.70","200.00","194.50","197.70","199.00","196.85","196.69","287.00","163.50","333,167","65,531,045.65","5,171"
"16-Mar-2023","EQ","199.10","199.15","194.60","200.50","197.30","197.70","197.18","287.00","163.50","410,591","80,959,485.05","6,238"
"15-Mar-2023","EQ","197.80","202.70","196.15","197.10","200.00","200.50","199.13","287.00","163.50","298,810","59,501,269.15","6,063"
"14-Mar-2023","EQ","200.05","200.70","196.00","200.05","196.55","197.10","197.41","287.00","163.50","180,088","35,551,349.25","4,516"
"13-Mar-2023","EQ","205.80","205.80","195.50","206.20","200.00","200.05","200.03","287.00","163.50","1,096,284","219,285,880.10","20,514"
"10-Mar-2023","EQ","205.00","208.45","205.00","207.00","206.50","206.20","206.58","287.00","163.50","292,928","60,513,259.40","4,153"
"09-Mar-2023","EQ","207.60","208.35","203.40","207.70","206.05","207.00","205.55","287.00","163.50","882,097","181,311,678.05","11,565"
"08-Mar-2023","EQ","203.95","209.50","202.50","206.65","207.75","207.70","205.66","287.00","163.50","383,344","78,837,499.25","6,779"
"06-Mar-2023","EQ","204.00","209.90","202.00","203.55","205.20","206.65","206.08","287.00","163.50","866,506","178,567,150.60","11,627"
"03-Mar-2023","EQ","203.00","204.55","200.95","202.60","202.90","203.55","203.02","287.00","163.50","409,653","83,165,712.60","7,089"
"02-Mar-2023","EQ","205.70","205.70","201.00","205.80","202.55","202.60","203.35","287.00","163.50","937,305","190,599,410.50","10,661"
"01-Mar-2023","EQ","193.65","206.85","193.60","192.90","205.60","205.80","202.04","287.00","163.50","1,537,154","310,566,519.85","17,584"
"28-Feb-2023","EQ","193.25","194.45","192.00","192.70","193.00","192.90","192.94","287.00","163.50","332,841","64,218,081.60","5,843"
"27-Feb-2023","EQ","196.75","196.80","190.65","196.80","193.00","192.70","192.76","287.00","163.50","456,850","88,060,951.90","7,546"
"24-Feb-2023","EQ","199.65","199.65","193.80","198.20","196.80","196.80","196.68","287.00","163.50","570,438","112,195,421.50","8,892"
"23-Feb-2023","EQ","197.35","198.90","193.25","195.45","198.00","198.20","196.49","287.00","163.50","599,663","117,829,315.30","7,130"
"22-Feb-2023","EQ","195.45","197.45","191.25","196.35","196.90","195.45","193.92","287.00","163.50","929,393","180,229,130.15","11,927"
"21-Feb-2023","EQ","205.85","205.95","193.50","202.50","194.80","196.35","196.25","287.00","163.50","3,165,543","621,235,374.40","43,680"
"20-Feb-2023","EQ","204.90","211.10","201.00","203.85","203.00","202.50","204.63","287.00","163.50","2,007,081","410,718,113.50","28,594"
"17-Feb-2023","EQ","219.00","226.60","201.50","213.70","204.00","203.85","210.62","287.00","163.50","4,291,333","903,854,786.95","58,944"
"16-Feb-2023","EQ","211.60","214.50","209.20","211.60","213.80","213.70","211.93","287.00","163.50","244,328","51,780,846.95","6,014"
"15-Feb-2023","EQ","207.65","212.30","206.40","207.75","211.60","211.60","210.60","287.00","163.50","264,889","55,784,879.15","5,882"
"14-Feb-2023","EQ","210.05","213.20","207.00","209.95","207.80","207.75","210.71","287.00","163.50","247,303","52,110,434.05","10,159"
"13-Feb-2023","EQ","206.00","212.05","199.00","204.40","211.95","209.95","205.63","287.00","163.50","555,619","114,254,496.05","11,258"
"10-Feb-2023","EQ","202.75","205.75","202.00","202.40","204.20","204.40","203.94","287.00","163.50","195,408","39,851,554.40","5,384"
"09-Feb-2023","EQ","210.95","212.10","200.45","210.95","202.50","202.40","204.73","287.00","163.50","481,213","98,521,138.30","10,378"
"08-Feb-2023","EQ","209.50","214.00","208.85","208.70","211.00","210.95","211.46","287.00","163.50","209,189","44,234,448.20","5,864"
"07-Feb-2023","EQ","210.85","210.85","205.25","209.30","209.30","208.70","208.00","287.00","163.50","223,038","46,391,216.40","4,869"
"06-Feb-2023","EQ","209.60","211.15","207.20","208.55","209.80","209.30","208.89","287.00","163.50","171,481","35,819,948.65","5,966"
"03-Feb-2023","EQ","211.00","215.55","203.05","209.05","209.00","208.55","207.98","287.00","163.50","533,630","110,986,654.45","14,222"
"02-Feb-2023","EQ","214.95","214.95","205.65","215.75","209.05","209.05","210.84","287.00","163.50","322,679","68,032,347.85","9,382"
"01-Feb-2023","EQ","215.40","217.80","207.80","213.15","216.10","215.75","213.75","287.00","163.50","627,928","134,221,908.65","12,385"
"31-Jan-2023","EQ","207.20","215.75","204.05","205.15","213.90","213.15","209.68","287.00","163.50","479,467","100,533,631.60","11,030"
"30-Jan-2023","EQ","199.00","208.00","197.75","195.10","205.20","205.15","203.63","287.00","163.50","974,414","198,422,623.10","20,888"
"27-Jan-2023","EQ","217.00","219.40","193.00","216.45","196.65","195.10","200.29","287.00","163.50","1,875,083","375,567,833.30","38,261"
"25-Jan-2023","EQ","219.40","225.30","214.00","219.40","215.80","216.45","219.93","287.00","163.50","1,004,324","220,885,742.55","15,768"
"24-Jan-2023","EQ","224.95","226.60","218.20","224.55","219.50","219.40","221.55","287.00","163.50","322,705","71,495,311.70","6,146"
"23-Jan-2023","EQ","228.95","230.10","222.35","227.90","225.00","224.55","225.64","287.00","163.50","389,115","87,801,005.45","6,700"
"20-Jan-2023","EQ","233.00","236.50","226.60","231.45","228.10","227.90","231.68","287.00","163.50","775,165","179,590,697.25","13,507"
"19-Jan-2023","EQ","229.25","233.95","228.20","228.60","231.75","231.45","231.57","287.00","163.50","752,192","174,182,043.10","14,616"
"18-Jan-2023","EQ","243.00","246.45","227.25","241.10","228.55","228.60","235.91","287.00","163.50","2,099,636","495,319,497.75","29,215"
"17-Jan-2023","EQ","227.25","242.70","226.30","226.35","241.45","241.10","238.01","287.00","163.50","5,404,878","1,286,441,954.95","61,407"
"16-Jan-2023","EQ","220.00","227.50","220.00","218.15","224.80","226.35","225.17","287.00","163.50","979,340","220,520,771.95","17,250"
"13-Jan-2023","EQ","216.35","221.75","216.00","215.30","217.90","218.15","219.02","287.00","163.50","241,888","52,978,737.00","7,213"
"12-Jan-2023","EQ","217.45","218.20","213.55","217.45","215.55","215.30","215.80","287.00","163.50","149,207","32,199,164.90","4,475"
"11-Jan-2023","EQ","221.00","222.55","216.50","220.85","217.00","217.45","218.91","287.00","163.50","201,115","44,026,005.40","5,103"
"10-Jan-2023","EQ","220.55","226.00","216.50","219.80","220.25","220.85","220.71","287.00","163.50","525,954","116,082,480.30","11,203"
"09-Jan-2023","EQ","214.90","223.80","214.85","213.75","218.20","219.80","220.06","287.00","163.50","557,816","122,755,768.60","11,132"
"06-Jan-2023","EQ","218.90","223.80","212.00","218.90","215.50","213.75","218.71","287.00","163.50","1,063,434","232,586,757.60","17,688"
"05-Jan-2023","EQ","209.35","220.00","208.70","208.50","218.40","218.90","215.62","287.00","163.50","1,203,669","259,533,562.00","16,294"
"04-Jan-2023","EQ","204.85","210.75","204.00","204.85","209.40","208.50","208.20","287.00","163.50","386,512","80,470,710.50","7,606"
"03-Jan-2023","EQ","205.80","206.45","203.90","205.00","204.40","204.85","205.06","287.00","163.50","161,847","33,188,069.30","3,811"
"02-Jan-2023","EQ","204.55","207.55","204.05","204.55","205.00","205.00","205.38","287.00","163.50","213,792","43,908,081.80","3,487"
"30-Dec-2022","EQ","206.45","208.30","203.45","204.95","204.95","204.55","205.58","287.00","163.50","157,208","32,318,585.95","4,441"
"29-Dec-2022","EQ","207.45","208.00","203.40","207.45","205.25","204.95","204.93","287.00","163.50","126,307","25,883,788.65","6,044"
"28-Dec-2022","EQ","209.05","211.00","207.00","209.50","207.25","207.45","208.39","287.00","163.50","136,505","28,446,102.20","4,331"
"27-Dec-2022","EQ","205.80","209.80","204.50","205.75","209.80","209.50","207.83","287.00","163.50","172,915","35,937,698.85","5,336"
"26-Dec-2022","EQ","204.00","210.00","199.65","204.05","206.00","205.75","205.26","287.00","163.50","234,411","48,115,889.45","7,697"
"23-Dec-2022","EQ","212.80","213.20","203.00","215.55","203.75","204.05","207.07","287.00","150.65","498,323","103,186,924.15","13,716"
"22-Dec-2022","EQ","219.10","221.80","211.65","219.05","216.00","215.55","215.49","287.00","150.65","456,048","98,273,237.75","13,958"
"21-Dec-2022","EQ","219.70","222.00","210.00","218.90","222.00","219.05","218.76","287.00","150.65","783,394","171,372,562.90","22,539"
"20-Dec-2022","EQ","214.60","222.85","213.80","214.70","219.00","218.90","219.82","287.00","150.65","777,947","171,011,757.10","11,533"
"19-Dec-2022","EQ","217.50","218.70","213.05","217.95","214.90","214.70","214.73","287.00","150.65","394,537","84,718,368.35","4,648"
"16-Dec-2022","EQ","219.75","221.60","215.05","220.95","217.25","217.95","218.79","287.00","150.65","263,953","57,749,165.95","5,163"
"15-Dec-2022","EQ","221.95","224.00","218.10","220.85","220.80","220.95","220.80","287.00","150.65","330,529","72,980,367.35","6,859"
"14-Dec-2022","EQ","217.40","221.50","215.05","216.30","221.00","220.85","219.38","287.00","150.65","404,986","88,847,026.40","8,691"
"13-Dec-2022","EQ","211.55","218.00","211.00","210.50","216.20","216.30","214.81","287.00","150.65","262,287","56,341,801.15","6,660"
"12-Dec-2022","EQ","212.00","213.55","209.85","212.95","210.50","210.50","211.09","287.00","150.65","135,171","28,532,919.70","4,919"
"09-Dec-2022","EQ","215.00","216.90","209.15","214.25","213.95","212.95","213.47","287.00","150.65","228,964","48,876,286.95","6,717"
"08-Dec-2022","EQ","215.45","216.30","213.50","214.55","214.70","214.25","214.55","287.00","150.65","182,443","39,144,008.60","4,866"
"07-Dec-2022","EQ","220.80","221.60","214.00","219.85","214.60","214.55","216.06","287.00","150.65","238,423","51,514,384.90","5,604"
"06-Dec-2022","EQ","221.00","222.50","218.20","221.05","221.00","219.85","219.94","287.00","150.65","278,992","61,362,708.50","5,884"
"05-Dec-2022","EQ","224.80","229.00","219.40","220.55","222.00","221.05","224.35","287.00","150.65","1,153,633","258,821,321.85","18,691"
"02-Dec-2022","EQ","212.90","222.25","212.40","212.35","220.50","220.55","219.96","287.00","150.65","1,071,049","235,586,918.30","12,721"
"01-Dec-2022","EQ","215.00","217.60","211.50","210.60","212.35","212.35","214.89","287.00","150.65","565,619","121,545,834.95","9,762"
"30-Nov-2022","EQ","204.90","212.00","202.65","202.30","210.05","210.60","207.97","287.00","150.65","512,889","106,664,578.55","6,192"
"29-Nov-2022","EQ","204.65","205.65","199.60","204.60","202.85","202.30","203.89","287.00","150.65","147,838","30,142,513.80","3,270"
"28-Nov-2022","EQ","202.95","205.50","202.95","202.50","204.85","204.60","204.63","287.00","150.65","150,582","30,814,176.45","3,272"
"25-Nov-2022","EQ","204.00","205.70","201.90","204.40","202.90","202.50","203.52","287.00","150.65","258,810","52,671,723.25","4,185"
"24-Nov-2022","EQ","208.55","208.55","204.00","207.60","204.30","204.40","205.26","287.00","150.65","196,117","40,254,490.45","3,858"
"23-Nov-2022","EQ","206.35","209.80","203.95","206.45","206.40","207.60","207.32","287.00","150.65","389,298","80,708,846.40","12,481"
"22-Nov-2022","EQ","204.85","210.80","200.75","204.85","204.65","206.45","205.78","287.00","150.65","380,074","78,210,477.65","7,889"
"21-Nov-2022","EQ","210.00","210.55","204.00","209.20","204.50","204.85","207.36","287.00","150.65","130,563","27,072,926.80","3,849"
"18-Nov-2022","EQ","210.95","211.90","208.00","210.95","209.45","209.20","209.65","287.00","150.65","224,346","47,034,079.80","4,536"
"17-Nov-2022","EQ","214.50","217.00","210.15","214.45","211.20","210.95","213.34","287.00","150.65","437,543","93,345,792.95","8,082"
"16-Nov-2022","EQ","209.95","214.95","205.45","210.15","214.30","214.45","212.18","287.00","150.65","821,934","174,399,773.80","14,328"
"15-Nov-2022","EQ","204.85","211.00","204.00","203.80","209.40","210.15","209.23","287.00","150.65","464,464","97,179,253.60","6,935"
"14-Nov-2022","EQ","203.00","205.00","196.00","202.60","204.50","203.80","200.49","287.00","150.65","432,842","86,778,535.15","10,610"
"11-Nov-2022","EQ","208.90","209.60","201.05","207.85","203.10","202.60","204.28","287.00","150.65","517,015","105,614,034.45","10,365"
"10-Nov-2022","EQ","209.70","209.95","206.00","208.25","207.75","207.85","207.94","287.00","150.65","310,300","64,524,753.60","6,602"
"09-Nov-2022","EQ","208.95","212.70","206.45","204.95","208.00","208.25","209.12","287.00","150.65","2,238,926","468,211,564.20","16,582"
"07-Nov-2022","EQ","204.00","206.00","203.10","200.30","204.80","204.95","204.61","287.00","150.65","1,004,594","205,551,439.75","20,609"
"04-Nov-2022","EQ","194.00","202.25","194.00","193.80","201.00","200.30","200.08","287.00","150.65","1,028,344","205,752,832.10","21,250"
"03-Nov-2022","EQ","192.00","196.90","191.95","194.90","193.90","193.80","194.67","287.00","150.65","312,943","60,921,831.55","11,478"
"02-Nov-2022","EQ","190.95","195.95","190.15","190.00","194.35","194.90","193.98","287.00","150.65","669,401","129,848,784.65","17,673"
"01-Nov-2022","EQ","196.00","196.00","189.30","194.75","190.90","190.00","191.18","287.00","150.65","441,288","84,366,690.60","11,706"
"31-Oct-2022","EQ","191.50","197.50","191.50","189.45","194.75","194.75","194.98","287.00","150.65","661,635","129,007,747.30","18,269"
"28-Oct-2022","EQ","190.00","190.50","189.00","190.10","189.60","189.45","189.63","287.00","127.45","159,549","30,254,932.30","6,613"
"27-Oct-2022","EQ","193.50","193.60","189.10","191.95","189.80","190.10","190.46","287.00","127.45","326,170","62,122,602.70","9,110"
"25-Oct-2022","EQ","194.80","195.15","190.35","194.15","191.25","191.95","192.03","287.00","127.45","138,692","26,632,992.65","5,868"
"24-Oct-2022","EQ","191.85","195.25","191.25","189.55","194.50","194.15","193.96","287.00","127.45","91,419","17,731,485.45","2,277"
"21-Oct-2022","EQ","197.40","197.85","188.00","196.50","189.10","189.55","191.64","287.00","125.15","488,836","93,682,206.85","12,942"
"20-Oct-2022","EQ","197.75","200.05","196.00","198.00","196.20","196.50","197.69","287.00","125.15","207,662","41,053,353.75","7,453"
"19-Oct-2022","EQ","197.90","199.00","196.60","196.75","197.50","198.00","197.77","287.00","125.15","272,093","53,811,191.30","8,510"
"18-Oct-2022","EQ","201.40","202.50","193.45","200.35","196.90","196.75","196.91","287.00","125.15","592,399","116,646,623.35","17,051"
"17-Oct-2022","EQ","205.20","205.70","198.25","204.65","199.70","200.35","200.66","287.00","125.15","312,837","62,775,425.95","9,904"
"14-Oct-2022","EQ","210.55","211.15","203.25","208.85","204.50","204.65","207.73","287.00","125.15","183,891","38,199,211.20","6,239"
"13-Oct-2022","EQ","208.70","211.55","207.10","207.90","208.95","208.85","209.28","287.00","125.15","148,262","31,028,314.60","5,816"
"12-Oct-2022","EQ","207.45","209.40","205.20","206.40","208.95","207.90","207.28","287.00","125.15","166,020","34,413,382.50","4,120"
"11-Oct-2022","EQ","208.95","210.45","204.35","207.90","205.95","206.40","208.31","287.00","125.15","185,275","38,595,531.35","5,681"
"10-Oct-2022","EQ","210.00","212.50","206.50","210.60","207.90","207.90","209.54","287.00","125.15","462,866","96,989,907.45","16,823"
