"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Jun-2021","EQ","1,769.00","1,812.65","1,750.00","1,770.35","1,775.10","1,771.90","1,778.62","1,863.65","891.40","957,287","1,702,652,280.40","48,989"
"18-Jun-2021","EQ","1,824.10","1,830.00","1,752.10","1,811.80","1,770.00","1,770.35","1,783.59","1,863.65","850.30","808,127","1,441,369,031.10","38,405"
"17-Jun-2021","EQ","1,828.00","1,839.90","1,788.65","1,827.90","1,810.00","1,811.80","1,820.11","1,863.65","850.30","479,666","873,046,909.30","24,755"
"16-Jun-2021","EQ","1,830.10","1,845.00","1,818.95","1,826.60","1,830.00","1,827.90","1,831.97","1,863.65","850.30","291,708","534,400,423.55","16,407"
"15-Jun-2021","EQ","1,855.00","1,862.00","1,822.55","1,842.00","1,829.00","1,826.60","1,836.81","1,863.65","850.30","504,104","925,943,092.50","23,843"
"14-Jun-2021","EQ","1,830.00","1,854.75","1,788.00","1,815.55","1,838.40","1,842.00","1,836.16","1,863.65","850.30","908,774","1,668,655,081.40","45,084"
"11-Jun-2021","EQ","1,836.95","1,863.65","1,810.00","1,827.80","1,816.00","1,815.55","1,828.54","1,863.65","850.30","769,205","1,406,522,890.50","49,407"
"10-Jun-2021","EQ","1,839.95","1,839.95","1,805.75","1,813.45","1,830.50","1,827.80","1,826.06","1,850.00","850.30","749,809","1,369,199,899.25","38,632"
"09-Jun-2021","EQ","1,781.00","1,850.00","1,772.20","1,771.65","1,816.00","1,813.45","1,824.15","1,850.00","850.30","2,338,635","4,266,021,460.20","113,506"
"08-Jun-2021","EQ","1,716.70","1,790.00","1,702.20","1,710.70","1,772.00","1,771.65","1,754.41","1,815.05","850.30","1,573,536","2,760,622,903.15","71,183"
"07-Jun-2021","EQ","1,710.00","1,718.00","1,695.00","1,690.75","1,710.00","1,710.70","1,709.32","1,815.05","850.30","796,923","1,362,199,054.35","38,526"
"04-Jun-2021","EQ","1,678.00","1,720.00","1,678.00","1,673.90","1,693.00","1,690.75","1,702.78","1,815.05","850.30","907,497","1,545,265,308.55","42,221"
"03-Jun-2021","EQ","1,682.75","1,684.10","1,665.10","1,669.60","1,678.00","1,673.90","1,673.44","1,815.05","850.30","365,353","611,397,615.60","17,872"
"02-Jun-2021","EQ","1,714.95","1,725.50","1,660.00","1,710.80","1,671.75","1,669.60","1,674.01","1,815.05","850.30","958,896","1,605,204,102.40","60,002"
"01-Jun-2021","EQ","1,682.75","1,744.65","1,676.05","1,677.40","1,714.00","1,710.80","1,720.49","1,815.05","850.30","1,503,711","2,587,126,951.10","71,557"
"31-May-2021","EQ","1,660.00","1,681.00","1,657.85","1,660.85","1,678.00","1,677.40","1,673.20","1,815.05","850.30","274,281","458,926,238.50","17,997"
"28-May-2021","EQ","1,667.65","1,688.90","1,655.55","1,658.90","1,663.75","1,660.85","1,669.66","1,815.05","850.30","464,086","774,867,150.25","21,205"
"27-May-2021","EQ","1,672.00","1,680.00","1,651.35","1,664.25","1,659.80","1,658.90","1,661.79","1,815.05","850.30","526,901","875,599,918.70","25,601"
"26-May-2021","EQ","1,670.00","1,679.45","1,655.00","1,653.75","1,665.25","1,664.25","1,668.28","1,815.05","850.30","447,409","746,402,634.80","20,341"
"25-May-2021","EQ","1,684.70","1,708.50","1,650.00","1,674.30","1,659.00","1,653.75","1,675.52","1,815.05","850.30","759,690","1,272,874,053.35","31,987"
"24-May-2021","EQ","1,683.00","1,692.50","1,653.50","1,664.65","1,674.70","1,674.30","1,675.64","1,815.05","850.30","638,853","1,070,486,800.55","34,166"
"21-May-2021","EQ","1,714.95","1,722.00","1,660.05","1,701.60","1,666.00","1,664.65","1,676.58","1,815.05","850.30","755,839","1,267,222,258.50","43,986"
"20-May-2021","EQ","1,686.00","1,739.00","1,683.55","1,665.80","1,700.00","1,701.60","1,703.32","1,815.05","850.30","1,868,895","3,183,318,620.45","84,636"
"19-May-2021","EQ","1,770.00","1,770.00","1,640.25","1,748.00","1,667.95","1,665.80","1,668.09","1,815.05","850.30","3,136,796","5,232,450,792.05","130,237"
"18-May-2021","EQ","1,769.35","1,800.00","1,732.70","1,744.15","1,752.85","1,748.00","1,773.43","1,815.05","850.30","988,157","1,752,426,143.10","43,762"
"17-May-2021","EQ","1,729.20","1,758.95","1,700.00","1,710.00","1,750.00","1,744.15","1,740.06","1,815.05","850.30","493,942","859,490,149.05","25,238"
"14-May-2021","EQ","1,758.00","1,765.00","1,700.00","1,740.55","1,711.25","1,710.00","1,730.91","1,815.05","850.30","337,552","584,272,036.75","17,761"
"12-May-2021","EQ","1,735.00","1,765.00","1,720.05","1,728.40","1,745.70","1,740.55","1,746.53","1,815.05","850.30","509,567","889,972,911.05","24,564"
"11-May-2021","EQ","1,736.95","1,755.00","1,707.30","1,737.05","1,726.95","1,728.40","1,735.37","1,815.05","850.30","488,357","847,481,455.95","23,508"
"10-May-2021","EQ","1,710.95","1,756.45","1,690.00","1,696.00","1,738.00","1,737.05","1,728.18","1,815.05","850.30","892,366","1,542,166,868.05","38,079"
"07-May-2021","EQ","1,800.00","1,815.05","1,680.00","1,786.00","1,708.00","1,696.00","1,741.11","1,815.05","850.30","1,392,673","2,424,801,263.20","61,326"
"06-May-2021","EQ","1,737.20","1,795.00","1,709.10","1,715.70","1,794.00","1,786.00","1,767.12","1,795.00","850.30","1,636,541","2,891,970,229.30","83,380"
"05-May-2021","EQ","1,751.00","1,752.00","1,652.00","1,635.55","1,722.25","1,715.70","1,691.12","1,752.00","850.30","1,605,488","2,715,077,392.40","89,066"
"04-May-2021","EQ","1,647.70","1,688.00","1,613.00","1,643.25","1,640.40","1,635.55","1,658.66","1,688.00","850.30","580,391","962,673,709.75","22,585"
"03-May-2021","EQ","1,600.00","1,654.45","1,595.80","1,604.85","1,644.70","1,643.25","1,632.56","1,654.45","850.30","542,374","885,460,055.30","31,696"
"30-Apr-2021","EQ","1,530.50","1,644.75","1,530.50","1,556.95","1,601.50","1,604.85","1,606.17","1,644.75","850.30","972,527","1,562,044,340.40","42,484"
"29-Apr-2021","EQ","1,549.20","1,576.65","1,520.00","1,539.20","1,555.00","1,556.95","1,548.21","1,596.60","850.30","403,736","625,069,542.60","19,872"
"28-Apr-2021","EQ","1,577.00","1,596.60","1,535.00","1,562.90","1,543.45","1,539.20","1,568.07","1,596.60","850.30","641,469","1,005,869,393.50","24,358"
"27-Apr-2021","EQ","1,480.00","1,582.00","1,478.60","1,492.05","1,577.00","1,562.90","1,538.06","1,582.00","850.30","1,040,243","1,599,956,421.45","47,036"
"26-Apr-2021","EQ","1,476.80","1,499.00","1,465.15","1,462.80","1,492.00","1,492.05","1,483.85","1,499.00","850.30","558,789","829,159,048.90","24,525"
"23-Apr-2021","EQ","1,420.90","1,475.45","1,420.90","1,418.15","1,465.00","1,462.80","1,459.52","1,475.45","850.30","670,760","978,989,284.35","31,045"
"22-Apr-2021","EQ","1,420.00","1,444.00","1,406.00","1,434.70","1,414.00","1,418.15","1,420.30","1,455.95","850.30","143,565","203,905,625.80","9,644"
"20-Apr-2021","EQ","1,415.00","1,448.05","1,411.00","1,400.30","1,427.85","1,434.70","1,423.12","1,455.95","850.30","287,111","408,593,619.40","11,884"
"19-Apr-2021","EQ","1,395.00","1,415.00","1,363.05","1,425.25","1,405.70","1,400.30","1,391.15","1,455.95","850.30","311,866","433,851,531.40","18,627"
"16-Apr-2021","EQ","1,364.95","1,455.95","1,364.15","1,369.00","1,420.15","1,425.25","1,420.82","1,455.95","850.30","556,562","790,773,727.80","23,223"
"15-Apr-2021","EQ","1,380.00","1,388.55","1,340.30","1,370.30","1,365.10","1,369.00","1,362.82","1,450.00","850.30","166,764","227,269,754.85","10,318"
"13-Apr-2021","EQ","1,351.35","1,390.00","1,351.35","1,347.60","1,367.90","1,370.30","1,370.02","1,450.00","850.30","198,109","271,413,143.20","11,551"
"12-Apr-2021","EQ","1,411.00","1,414.50","1,332.55","1,404.10","1,346.00","1,347.60","1,357.60","1,450.00","850.30","382,214","518,894,397.35","20,320"
"09-Apr-2021","EQ","1,424.80","1,425.65","1,398.00","1,421.50","1,403.10","1,404.10","1,407.28","1,450.00","801.00","246,474","346,857,857.55","16,164"
"08-Apr-2021","EQ","1,420.00","1,450.00","1,408.65","1,404.45","1,419.00","1,421.50","1,424.35","1,450.00","801.00","659,066","938,738,960.15","27,898"
"07-Apr-2021","EQ","1,364.75","1,419.60","1,343.40","1,355.70","1,417.00","1,404.45","1,385.66","1,419.60","801.00","454,587","629,901,011.70","22,165"
"06-Apr-2021","EQ","1,337.00","1,386.60","1,328.50","1,329.25","1,355.10","1,355.70","1,356.92","1,399.40","801.00","542,255","735,798,254.25","21,373"
"05-Apr-2021","EQ","1,363.65","1,388.90","1,325.25","1,363.80","1,327.95","1,329.25","1,353.74","1,399.40","801.00","405,142","548,455,687.75","18,156"
"01-Apr-2021","EQ","1,330.00","1,390.00","1,315.00","1,317.45","1,364.90","1,363.80","1,364.44","1,399.40","721.00","613,919","837,656,028.20","25,055"
"31-Mar-2021","EQ","1,340.00","1,346.70","1,310.10","1,338.70","1,320.00","1,317.45","1,325.16","1,399.40","721.00","195,416","258,956,736.60","11,014"
"30-Mar-2021","EQ","1,350.00","1,352.00","1,321.35","1,321.75","1,344.00","1,338.70","1,336.38","1,399.40","721.00","265,691","355,064,152.25","15,965"
"26-Mar-2021","EQ","1,328.65","1,340.00","1,295.05","1,315.60","1,333.95","1,321.75","1,319.21","1,399.40","668.00","360,493","475,566,456.85","15,472"
"25-Mar-2021","EQ","1,330.00","1,360.00","1,286.00","1,318.10","1,312.10","1,315.60","1,312.94","1,399.40","668.00","1,124,256","1,476,076,711.95","45,746"
"24-Mar-2021","EQ","1,289.50","1,399.40","1,288.00","1,288.75","1,324.90","1,318.10","1,354.05","1,399.40","668.00","3,097,098","4,193,611,834.75","114,076"
"23-Mar-2021","EQ","1,281.00","1,294.70","1,266.00","1,282.75","1,287.00","1,288.75","1,280.19","1,365.90","668.00","160,221","205,112,573.05","6,839"
"22-Mar-2021","EQ","1,264.80","1,290.05","1,240.00","1,256.75","1,288.30","1,282.75","1,262.46","1,365.90","668.00","151,246","190,942,258.05","9,749"
"19-Mar-2021","EQ","1,231.35","1,275.00","1,192.55","1,240.75","1,253.80","1,256.75","1,243.97","1,365.90","668.00","508,829","632,966,795.50","15,119"
"18-Mar-2021","EQ","1,288.00","1,304.00","1,232.50","1,288.90","1,235.00","1,240.75","1,264.77","1,365.90","668.00","119,276","150,856,682.85","8,125"
"17-Mar-2021","EQ","1,292.30","1,295.20","1,270.20","1,288.30","1,277.00","1,288.90","1,282.94","1,365.90","668.00","180,955","232,154,854.85","6,789"
"16-Mar-2021","EQ","1,278.90","1,300.90","1,268.30","1,270.15","1,286.00","1,288.30","1,283.52","1,365.90","668.00","162,087","208,042,586.05","10,320"
"15-Mar-2021","EQ","1,282.00","1,283.95","1,251.00","1,283.50","1,271.00","1,270.15","1,269.57","1,365.90","668.00","144,480","183,426,844.65","7,556"
"12-Mar-2021","EQ","1,284.50","1,292.85","1,266.50","1,276.25","1,281.80","1,283.50","1,281.23","1,365.90","668.00","165,582","212,149,098.25","8,882"
"10-Mar-2021","EQ","1,264.90","1,280.00","1,260.00","1,261.85","1,279.00","1,276.25","1,269.02","1,365.90","668.00","168,918","214,360,685.75","5,243"
"09-Mar-2021","EQ","1,261.15","1,269.95","1,239.70","1,258.85","1,256.40","1,261.85","1,253.69","1,365.90","668.00","212,885","266,890,853.35","9,363"
"08-Mar-2021","EQ","1,266.80","1,282.50","1,251.25","1,257.70","1,252.50","1,258.85","1,270.53","1,365.90","668.00","110,343","140,193,743.70","7,466"
"05-Mar-2021","EQ","1,291.00","1,298.00","1,240.40","1,291.95","1,262.00","1,257.70","1,274.43","1,365.90","668.00","186,136","237,217,202.75","12,996"
"04-Mar-2021","EQ","1,285.00","1,335.00","1,280.25","1,300.75","1,290.00","1,291.95","1,313.50","1,365.90","668.00","490,759","644,613,821.00","22,705"
"03-Mar-2021","EQ","1,305.00","1,310.40","1,295.10","1,293.05","1,300.00","1,300.75","1,300.69","1,365.90","668.00","283,821","369,163,138.50","10,713"
"02-Mar-2021","EQ","1,288.00","1,309.35","1,275.60","1,269.15","1,297.30","1,293.05","1,294.30","1,365.90","668.00","594,403","769,335,000.25","21,038"
"01-Mar-2021","EQ","1,236.00","1,279.35","1,226.75","1,235.00","1,272.50","1,269.15","1,256.60","1,365.90","668.00","342,259","430,082,202.05","14,912"
"26-Feb-2021","EQ","1,228.00","1,239.00","1,212.65","1,235.65","1,236.00","1,235.00","1,228.13","1,365.90","668.00","255,356","313,610,547.20","12,350"
"25-Feb-2021","EQ","1,238.00","1,243.00","1,220.45","1,230.55","1,232.05","1,235.65","1,232.94","1,365.90","668.00","197,379","243,356,133.35","7,666"
"24-Feb-2021","EQ","1,246.00","1,246.75","1,200.30","1,241.50","1,232.00","1,230.55","1,233.33","1,365.90","668.00","74,088","91,375,209.60","3,785"
"23-Feb-2021","EQ","1,230.30","1,251.45","1,218.00","1,222.35","1,244.00","1,241.50","1,234.71","1,365.90","668.00","272,911","336,965,311.10","13,075"
"22-Feb-2021","EQ","1,197.05","1,235.00","1,183.05","1,187.90","1,218.00","1,222.35","1,210.77","1,365.90","668.00","442,412","535,659,915.70","18,024"
"19-Feb-2021","EQ","1,234.30","1,239.90","1,176.80","1,229.20","1,185.95","1,187.90","1,210.58","1,365.90","668.00","310,371","375,730,189.75","14,738"
"18-Feb-2021","EQ","1,242.75","1,242.75","1,219.20","1,232.25","1,228.00","1,229.20","1,230.83","1,365.90","668.00","255,090","313,972,387.45","9,307"
"17-Feb-2021","EQ","1,228.90","1,259.40","1,220.75","1,227.90","1,233.00","1,232.25","1,243.19","1,365.90","668.00","444,083","552,081,449.90","21,941"
"16-Feb-2021","EQ","1,221.95","1,230.70","1,208.00","1,215.95","1,229.00","1,227.90","1,219.38","1,365.90","668.00","260,347","317,461,662.95","12,496"
"15-Feb-2021","EQ","1,220.05","1,235.00","1,209.85","1,214.15","1,215.00","1,215.95","1,218.62","1,365.90","668.00","263,350","320,924,312.95","12,943"
"12-Feb-2021","EQ","1,211.95","1,237.00","1,205.00","1,209.20","1,210.05","1,214.15","1,222.38","1,365.90","668.00","322,784","394,563,433.80","15,985"
"11-Feb-2021","EQ","1,206.85","1,218.25","1,193.00","1,203.25","1,204.50","1,209.20","1,206.43","1,365.90","668.00","231,980","279,866,904.45","13,420"
"10-Feb-2021","EQ","1,241.10","1,241.10","1,200.00","1,234.65","1,204.00","1,203.25","1,213.95","1,365.90","668.00","215,327","261,395,827.10","14,748"
"09-Feb-2021","EQ","1,197.30","1,245.00","1,072.55","1,191.70","1,238.10","1,234.65","1,216.80","1,365.90","668.00","744,345","905,721,886.65","32,829"
"08-Feb-2021","EQ","1,189.50","1,220.00","1,183.50","1,190.45","1,188.30","1,191.70","1,204.56","1,365.90","668.00","251,819","303,331,636.00","13,944"
"05-Feb-2021","EQ","1,192.00","1,198.00","1,175.10","1,194.15","1,192.00","1,190.45","1,186.92","1,365.90","668.00","183,614","217,935,318.70","9,275"
"04-Feb-2021","EQ","1,189.00","1,211.70","1,185.00","1,188.10","1,187.95","1,194.15","1,202.48","1,365.90","668.00","425,706","511,904,086.00","11,519"
"03-Feb-2021","EQ","1,185.00","1,206.95","1,175.20","1,181.55","1,194.95","1,188.10","1,189.78","1,365.90","668.00","701,852","835,052,835.25","16,724"
"02-Feb-2021","EQ","1,175.10","1,187.40","1,153.00","1,164.30","1,179.90","1,181.55","1,172.90","1,365.90","668.00","305,988","358,894,776.00","14,873"
"01-Feb-2021","EQ","1,159.25","1,198.95","1,143.30","1,159.25","1,164.00","1,164.30","1,165.06","1,365.90","668.00","543,192","632,851,747.95","17,259"
"29-Jan-2021","EQ","1,175.00","1,193.75","1,136.45","1,139.25","1,160.00","1,159.25","1,167.68","1,365.90","668.00","979,050","1,143,218,978.30","31,925"
"28-Jan-2021","EQ","1,129.00","1,158.90","1,120.15","1,131.10","1,141.00","1,139.25","1,139.61","1,365.90","668.00","404,772","461,281,282.90","25,091"
"27-Jan-2021","EQ","1,145.50","1,158.55","1,122.65","1,145.30","1,134.00","1,131.10","1,139.74","1,365.90","668.00","345,588","393,878,899.80","10,019"
"25-Jan-2021","EQ","1,150.70","1,161.30","1,125.05","1,143.25","1,148.40","1,145.30","1,149.20","1,365.90","668.00","192,923","221,707,876.20","8,651"
"22-Jan-2021","EQ","1,185.00","1,190.90","1,132.50","1,183.90","1,145.25","1,143.25","1,152.05","1,365.90","668.00","447,812","515,901,779.60","24,129"
"21-Jan-2021","EQ","1,220.10","1,225.15","1,175.00","1,211.95","1,178.80","1,183.90","1,201.80","1,365.90","668.00","542,336","651,779,908.65","18,955"
"20-Jan-2021","EQ","1,237.00","1,247.25","1,207.25","1,235.20","1,214.95","1,211.95","1,228.49","1,365.90","668.00","362,529","445,363,214.15","19,287"
"19-Jan-2021","EQ","1,225.00","1,242.00","1,220.45","1,226.25","1,234.30","1,235.20","1,233.96","1,365.90","668.00","283,539","349,876,957.15","10,382"
"18-Jan-2021","EQ","1,257.00","1,258.95","1,212.00","1,256.50","1,228.95","1,226.25","1,224.24","1,365.90","668.00","254,770","311,898,709.30","15,034"
"15-Jan-2021","EQ","1,266.00","1,270.00","1,248.00","1,265.15","1,258.00","1,256.50","1,258.44","1,365.90","668.00","167,836","211,211,924.10","7,614"
"14-Jan-2021","EQ","1,280.40","1,287.45","1,254.30","1,281.15","1,266.00","1,265.15","1,263.05","1,365.90","668.00","276,643","349,412,865.00","15,471"
"13-Jan-2021","EQ","1,285.00","1,291.55","1,273.00","1,283.05","1,275.25","1,281.15","1,278.75","1,365.90","668.00","492,339","629,579,607.40","16,868"
"12-Jan-2021","EQ","1,306.90","1,320.05","1,278.00","1,298.45","1,280.00","1,283.05","1,301.58","1,365.90","668.00","440,596","573,471,020.10","20,680"
"11-Jan-2021","EQ","1,290.00","1,303.90","1,273.35","1,280.40","1,300.00","1,298.45","1,287.82","1,365.90","668.00","204,074","262,811,532.80","12,522"
"08-Jan-2021","EQ","1,282.00","1,301.85","1,270.50","1,279.80","1,285.75","1,280.40","1,281.74","1,365.90","668.00","326,480","418,462,163.20","10,830"
"07-Jan-2021","EQ","1,295.00","1,313.50","1,275.00","1,290.55","1,281.65","1,279.80","1,290.30","1,365.90","668.00","249,402","321,802,576.40","12,676"
"06-Jan-2021","EQ","1,337.20","1,349.90","1,280.00","1,337.20","1,292.00","1,290.55","1,305.30","1,365.90","668.00","411,809","537,535,803.25","24,879"
"05-Jan-2021","EQ","1,279.00","1,365.90","1,260.45","1,282.05","1,337.00","1,337.20","1,322.70","1,365.90","668.00","690,580","913,428,225.70","41,664"
"04-Jan-2021","EQ","1,263.00","1,285.00","1,262.15","1,260.50","1,282.00","1,282.05","1,277.90","1,287.00","668.00","332,674","425,124,306.15","20,325"
"01-Jan-2021","EQ","1,244.00","1,275.00","1,242.10","1,234.80","1,260.00","1,260.50","1,261.62","1,287.00","668.00","406,198","512,465,603.50","18,336"
"31-Dec-2020","EQ","1,213.00","1,245.05","1,207.90","1,219.40","1,233.05","1,234.80","1,224.49","1,287.00","668.00","160,259","196,235,085.65","10,507"
"30-Dec-2020","EQ","1,231.00","1,237.05","1,207.30","1,227.45","1,221.00","1,219.40","1,217.00","1,287.00","668.00","194,180","236,316,468.60","8,871"
"29-Dec-2020","EQ","1,210.00","1,247.80","1,204.00","1,212.20","1,225.00","1,227.45","1,225.47","1,287.00","668.00","254,878","312,344,166.65","12,062"
"28-Dec-2020","EQ","1,210.00","1,220.00","1,200.00","1,205.30","1,211.00","1,212.20","1,210.80","1,287.00","668.00","242,486","293,602,686.75","12,089"
"24-Dec-2020","EQ","1,210.40","1,230.00","1,199.00","1,202.60","1,206.00","1,205.30","1,207.38","1,287.00","668.00","147,128","177,638,999.10","9,883"
"23-Dec-2020","EQ","1,179.00","1,210.00","1,175.00","1,174.05","1,202.00","1,202.60","1,193.85","1,287.00","668.00","197,442","235,715,165.85","6,318"
"22-Dec-2020","EQ","1,156.00","1,204.50","1,131.00","1,178.70","1,169.75","1,174.05","1,163.64","1,287.00","668.00","269,670","313,798,553.10","17,454"
"21-Dec-2020","EQ","1,218.20","1,227.70","1,167.05","1,218.20","1,175.80","1,178.70","1,200.80","1,287.00","668.00","421,385","505,997,356.40","15,647"
"18-Dec-2020","EQ","1,235.00","1,272.95","1,205.10","1,217.65","1,210.00","1,218.20","1,226.39","1,287.00","668.00","903,283","1,107,773,378.90","20,942"
"17-Dec-2020","EQ","1,215.75","1,222.00","1,206.55","1,216.70","1,212.00","1,217.65","1,215.48","1,287.00","668.00","260,720","316,899,293.90","7,143"
"16-Dec-2020","EQ","1,225.85","1,226.00","1,207.15","1,217.65","1,215.80","1,216.70","1,215.15","1,287.00","668.00","633,485","769,776,532.85","12,763"
"15-Dec-2020","EQ","1,224.50","1,226.40","1,205.00","1,226.45","1,220.00","1,217.65","1,212.00","1,287.00","668.00","548,632","664,943,110.90","14,764"
"14-Dec-2020","EQ","1,218.00","1,248.00","1,215.05","1,219.75","1,223.05","1,226.45","1,230.25","1,287.00","668.00","296,041","364,203,885.20","14,310"
"11-Dec-2020","EQ","1,222.00","1,238.35","1,207.00","1,211.90","1,217.05","1,219.75","1,216.53","1,287.00","668.00","257,018","312,670,745.50","25,979"
"10-Dec-2020","EQ","1,220.00","1,239.95","1,203.00","1,254.10","1,214.45","1,211.90","1,211.44","1,287.00","668.00","336,328","407,441,393.85","23,857"
"09-Dec-2020","EQ","1,260.00","1,260.00","1,241.10","1,266.80","1,250.00","1,254.10","1,249.67","1,287.00","668.00","400,509","500,504,555.55","23,374"
"08-Dec-2020","EQ","1,266.25","1,287.00","1,241.00","1,246.65","1,260.00","1,266.80","1,262.06","1,287.00","668.00","419,293","529,172,716.20","31,995"
"07-Dec-2020","EQ","1,211.85","1,263.90","1,192.00","1,205.95","1,253.00","1,246.65","1,225.01","1,263.90","668.00","436,677","534,935,037.30","22,983"
"04-Dec-2020","EQ","1,181.05","1,210.00","1,181.05","1,195.50","1,208.00","1,205.95","1,196.95","1,229.00","668.00","305,836","366,071,008.65","14,850"
"03-Dec-2020","EQ","1,182.00","1,210.00","1,170.60","1,178.60","1,196.10","1,195.50","1,191.58","1,229.00","668.00","301,432","359,178,990.90","16,791"
"02-Dec-2020","EQ","1,158.00","1,185.00","1,140.55","1,156.95","1,178.60","1,178.60","1,169.74","1,229.00","668.00","390,786","457,116,227.85","20,511"
"01-Dec-2020","EQ","1,161.10","1,170.00","1,144.00","1,155.30","1,150.00","1,156.95","1,161.95","1,229.00","668.00","270,398","314,190,275.00","21,358"
"27-Nov-2020","EQ","1,111.00","1,163.00","1,103.10","1,109.10","1,162.35","1,155.30","1,140.53","1,229.00","668.00","704,917","803,978,015.80","27,923"
"26-Nov-2020","EQ","1,115.00","1,125.00","1,092.05","1,119.35","1,123.00","1,109.10","1,106.68","1,229.00","668.00","164,371","181,906,750.70","9,159"
"25-Nov-2020","EQ","1,149.65","1,158.00","1,115.60","1,145.65","1,119.80","1,119.35","1,137.24","1,229.00","668.00","204,057","232,061,632.10","14,611"
