"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"26-Aug-2021","EQ","919.90","921.65","903.00","917.65","914.00","906.85","912.84","1,863.65","840.50","596,477","544,490,536.05","25,870"
"25-Aug-2021","EQ","923.00","929.00","915.00","921.00","918.00","917.65","919.58","1,863.65","840.50","566,592","521,027,050.35","18,167"
"24-Aug-2021","EQ","912.50","924.75","905.00","910.90","920.00","921.00","916.45","1,863.65","840.50","654,746","600,044,856.70","22,753"
"23-Aug-2021","EQ","936.00","942.30","893.95","930.05","908.00","910.90","909.61","1,863.65","840.50","1,157,287","1,052,675,847.20","47,324"
"20-Aug-2021","EQ","955.00","970.00","921.65","957.20","929.00","930.05","943.52","1,863.65","840.50","1,897,994","1,790,796,053.55","77,364"
"18-Aug-2021","EQ","959.95","967.00","952.50","952.70","957.50","957.20","959.96","1,863.65","840.50","881,754","846,449,556.85","37,518"
"17-Aug-2021","EQ","948.05","973.95","942.30","936.75","949.10","952.70","957.41","1,863.65","840.50","2,913,311","2,789,240,703.80","100,014"
"16-Aug-2021","EQ","938.00","948.30","925.00","938.00","936.05","936.75","937.34","1,863.65","840.50","619,426","580,613,211.90","31,430"
"13-Aug-2021","EQ","929.90","955.00","929.05","926.60","938.65","938.00","945.86","1,863.65","840.50","1,442,466","1,364,366,628.50","42,784"
"12-Aug-2021","EQ","923.00","936.75","920.35","919.50","926.00","926.60","928.79","1,863.65","840.50","568,088","527,636,100.95","19,181"
"11-Aug-2021","EQ","925.00","937.30","901.10","923.50","920.00","919.50","915.69","1,863.65","840.50","1,181,979","1,082,325,260.25","41,476"
"10-Aug-2021","EQ","952.00","959.05","912.00","951.65","925.00","923.50","937.39","1,863.65","840.50","1,313,911","1,231,652,565.10","39,273"
"09-Aug-2021","EQ","965.00","966.00","936.50","956.25","950.00","951.65","950.50","1,863.65","840.50","1,915,888","1,821,052,447.10","62,104"
"06-Aug-2021","EQ","927.00","963.50","926.10","921.85","957.30","956.25","952.61","1,863.65","840.50","2,356,798","2,245,117,408.00","57,696"
"05-Aug-2021","EQ","949.70","949.80","916.75","943.05","925.20","921.85","929.60","1,863.65","840.50","1,075,842","1,000,100,329.15","40,118"
"04-Aug-2021","EQ","980.00","985.15","939.35","975.25","944.00","943.05","958.33","1,863.65","840.50","947,556","908,072,952.35","33,956"
