"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Aug-2020","EQ","78.75","81.00","78.20","77.60","79.00","79.10","79.71","122.00","52.75","1,989,794","158,611,788.90","9,953"
"20-Aug-2020","EQ","77.05","79.45","76.05","77.00","77.55","77.60","78.00","122.00","52.75","1,306,003","101,866,059.40","6,685"
"19-Aug-2020","EQ","79.00","80.20","76.65","78.65","76.90","77.00","78.07","122.00","52.75","2,501,193","195,266,816.65","11,120"
"18-Aug-2020","EQ","75.00","81.80","75.00","73.70","78.50","78.65","79.31","122.00","52.75","7,064,915","560,344,461.20","33,586"
"17-Aug-2020","EQ","73.50","75.50","71.50","72.25","73.75","73.70","74.00","122.00","52.75","623,268","46,124,847.75","4,773"
"14-Aug-2020","EQ","74.00","74.70","71.00","74.55","72.40","72.25","72.90","122.00","52.75","547,316","39,900,886.55","3,864"
"13-Aug-2020","EQ","73.45","76.00","72.70","72.90","74.40","74.55","74.63","122.00","52.75","968,078","72,248,971.50","5,834"
"12-Aug-2020","EQ","73.20","74.00","72.50","73.30","72.65","72.90","73.04","122.00","52.75","360,753","26,348,484.60","2,851"
"11-Aug-2020","EQ","74.00","76.40","72.60","73.35","73.95","73.30","74.39","122.00","52.75","648,631","48,253,966.45","4,483"
"10-Aug-2020","EQ","71.40","75.20","71.35","70.85","73.50","73.35","73.71","122.00","52.75","1,064,927","78,500,244.35","5,697"
"07-Aug-2020","EQ","72.20","72.20","70.30","72.00","70.95","70.85","71.16","122.00","52.75","411,426","29,276,141.55","4,139"
"06-Aug-2020","EQ","68.80","72.90","68.60","68.20","72.05","72.00","71.60","122.00","52.75","1,423,578","101,923,067.90","7,726"
"05-Aug-2020","EQ","68.10","68.85","67.55","67.35","68.15","68.20","68.17","122.00","52.75","343,445","23,413,001.45","2,799"
"04-Aug-2020","EQ","68.50","68.50","67.05","67.65","67.40","67.35","67.84","122.00","52.75","255,388","17,325,186.50","2,811"
"03-Aug-2020","EQ","67.30","67.95","66.60","66.80","67.80","67.65","67.52","122.00","52.75","277,956","18,766,385.30","2,280"
