"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"20-Apr-2022","EQ","380.00","385.00","373.70","374.95","384.65","380.20","378.82","474.90","241.60","134,795","51,063,062.90","8,697"
"19-Apr-2022","EQ","386.65","392.95","369.00","386.65","372.95","374.95","385.36","474.90","241.60","116,277","44,808,341.50","4,698"
"18-Apr-2022","EQ","382.00","394.00","375.00","385.15","385.70","386.65","383.01","474.90","241.60","87,625","33,561,171.50","5,955"
"13-Apr-2022","EQ","385.00","392.50","382.00","385.00","386.25","385.15","388.01","474.90","241.60","93,405","36,242,509.55","4,043"
"12-Apr-2022","EQ","390.00","390.65","375.00","390.10","384.30","385.00","384.72","474.90","241.60","149,227","57,410,311.30","6,416"
"11-Apr-2022","EQ","383.60","392.00","383.00","383.60","391.00","390.10","388.64","474.90","241.60","130,717","50,801,971.65","5,568"
"08-Apr-2022","EQ","383.00","398.40","381.05","382.00","383.20","383.60","389.34","474.90","241.60","203,613","79,274,671.05","7,676"
"07-Apr-2022","EQ","387.70","389.75","380.00","384.90","382.80","382.00","386.04","474.90","241.60","144,442","55,759,731.55","6,229"
"06-Apr-2022","EQ","375.00","393.00","374.95","379.05","384.00","384.90","385.47","474.90","241.60","401,562","154,789,544.85","12,989"
"05-Apr-2022","EQ","374.80","381.40","370.00","373.60","379.00","379.05","377.43","474.90","241.60","164,988","62,272,072.10","8,158"
"04-Apr-2022","EQ","372.00","385.00","369.10","368.30","375.00","373.60","377.30","474.90","241.60","334,014","126,024,289.20","16,511"
"01-Apr-2022","EQ","342.90","379.80","339.35","342.20","371.60","368.30","367.82","474.90","241.60","964,854","354,890,913.00","31,478"
"31-Mar-2022","EQ","354.45","354.45","338.00","348.45","342.65","342.20","348.43","474.90","241.60","96,052","33,467,228.30","5,258"
"30-Mar-2022","EQ","335.15","354.00","332.30","329.15","345.00","348.45","340.71","474.90","241.60","180,092","61,358,491.80","7,654"
"29-Mar-2022","EQ","321.45","331.50","319.85","321.45","331.50","329.15","326.77","474.90","241.60","135,311","44,215,561.95","4,837"
"28-Mar-2022","EQ","329.95","331.15","320.10","328.95","320.10","321.45","324.13","474.90","241.60","78,704","25,510,602.35","3,950"
"25-Mar-2022","EQ","331.90","333.80","327.05","329.35","329.70","328.95","330.45","474.90","241.60","62,514","20,657,666.80","2,718"
"24-Mar-2022","EQ","331.50","334.05","327.05","330.80","328.95","329.35","329.60","474.90","241.60","96,385","31,768,737.25","6,365"
"23-Mar-2022","EQ","328.50","336.65","325.00","325.50","336.00","330.80","331.99","474.90","241.60","164,450","54,596,342.60","9,464"
"22-Mar-2022","EQ","332.00","334.90","323.15","328.55","325.35","325.50","327.05","474.90","241.60","103,966","34,001,915.60","4,865"
"21-Mar-2022","EQ","320.15","331.60","314.00","317.60","329.00","328.55","325.22","474.90","241.60","186,815","60,755,366.50","8,377"
"17-Mar-2022","EQ","316.95","322.40","315.35","314.05","317.00","317.60","319.74","474.90","241.60","101,684","32,512,687.40","6,050"
"16-Mar-2022","EQ","310.50","315.75","309.00","305.35","314.00","314.05","312.51","474.90","241.60","116,217","36,318,705.45","6,494"
"15-Mar-2022","EQ","316.40","319.95","301.20","313.95","306.70","305.35","310.52","474.90","241.60","164,295","51,016,268.40","9,914"
"14-Mar-2022","EQ","320.35","320.35","311.05","317.90","313.40","313.95","315.18","474.90","241.60","120,745","38,056,595.35","5,840"
"11-Mar-2022","EQ","306.60","323.00","305.90","309.65","315.20","317.90","317.99","474.90","241.60","323,754","102,951,191.30","12,142"
"10-Mar-2022","EQ","300.00","316.15","299.00","294.55","313.50","309.65","309.65","474.90","241.60","167,637","51,908,900.45","7,187"
"09-Mar-2022","EQ","289.95","297.65","287.00","284.65","292.95","294.55","291.07","474.90","241.60","243,283","70,813,119.45","13,002"
"08-Mar-2022","EQ","276.50","289.15","276.50","279.20","284.60","284.65","284.35","474.90","241.60","254,452","72,353,226.55","15,432"
"07-Mar-2022","EQ","286.80","286.80","272.05","288.65","277.25","279.20","280.56","474.90","241.60","222,155","62,327,525.70","13,486"
"04-Mar-2022","EQ","299.75","299.75","287.00","299.75","287.95","288.65","291.66","474.90","241.60","365,208","106,515,738.45","21,749"
"03-Mar-2022","EQ","305.75","306.00","295.05","300.20","300.00","299.75","298.76","474.90","241.60","255,869","76,444,097.90","16,511"
"02-Mar-2022","EQ","310.00","310.00","298.00","313.60","300.35","300.20","302.46","474.90","241.60","229,841","69,516,646.75","19,544"
"28-Feb-2022","EQ","295.00","320.00","286.00","299.00","314.90","313.60","298.94","474.90","241.60","302,819","90,523,591.45","14,301"
"25-Feb-2022","EQ","304.50","309.00","292.45","300.90","297.00","299.00","302.16","474.90","241.60","712,580","215,314,876.55","17,323"
"24-Feb-2022","EQ","302.00","309.25","289.10","312.15","305.35","300.90","300.44","474.90","241.60","293,365","88,138,565.30","15,787"
"23-Feb-2022","EQ","312.00","314.50","305.05","303.55","312.95","312.15","310.15","474.90","241.60","228,815","70,967,276.75","15,012"
"22-Feb-2022","EQ","305.15","316.45","300.85","321.45","304.05","303.55","306.75","474.90","241.60","238,493","73,158,681.15","13,860"
"21-Feb-2022","EQ","328.50","331.25","307.00","328.50","320.00","321.45","317.39","474.90","241.60","282,613","89,698,681.10","14,657"
"18-Feb-2022","EQ","336.25","336.25","326.10","331.00","330.25","328.50","329.22","474.90","241.60","140,149","46,139,473.20","11,085"
"17-Feb-2022","EQ","344.95","346.15","325.00","342.30","332.00","331.00","333.73","474.90","241.60","274,532","91,618,303.75","13,674"
"16-Feb-2022","EQ","363.80","364.45","340.00","351.10","340.80","342.30","347.15","474.90","241.60","250,282","86,885,775.15","17,768"
"15-Feb-2022","EQ","361.15","370.00","337.45","353.35","352.20","351.10","347.51","474.90","241.60","342,050","118,865,449.35","29,997"
"14-Feb-2022","EQ","378.00","378.00","350.40","388.90","353.00","353.35","360.51","474.90","241.60","314,903","113,525,072.40","15,992"
"11-Feb-2022","EQ","396.50","396.90","388.00","393.95","388.00","388.90","391.53","474.90","228.95","52,623","20,603,279.55","6,086"
"10-Feb-2022","EQ","396.00","401.40","391.00","396.05","394.00","393.95","396.30","474.90","228.95","74,954","29,704,185.05","7,201"
"09-Feb-2022","EQ","400.00","403.10","394.80","402.20","395.00","396.05","397.96","474.90","228.95","50,522","20,105,714.05","3,627"
"08-Feb-2022","EQ","400.00","404.80","393.10","398.70","401.00","402.20","397.69","474.90","228.95","94,850","37,720,911.70","9,871"
"07-Feb-2022","EQ","408.00","410.00","388.85","412.30","396.80","398.70","399.45","474.90","228.95","149,673","59,786,665.85","10,413"
"04-Feb-2022","EQ","412.00","417.40","407.75","410.35","411.25","412.30","413.19","474.90","203.60","56,559","23,369,587.55","4,588"
"03-Feb-2022","EQ","414.00","416.70","406.10","414.70","410.00","410.35","411.16","474.90","203.60","61,515","25,292,543.15","4,371"
"02-Feb-2022","EQ","408.00","416.00","404.50","404.00","414.30","414.70","410.62","474.90","203.60","104,566","42,937,093.20","5,802"
"01-Feb-2022","EQ","406.20","412.95","400.80","404.05","405.50","404.00","407.14","474.90","203.60","116,598","47,471,734.95","8,454"
"31-Jan-2022","EQ","401.90","412.35","401.10","396.65","404.75","404.05","406.59","474.90","203.60","84,952","34,540,764.60","4,641"
"28-Jan-2022","EQ","398.25","413.00","394.00","397.85","398.20","396.65","404.22","474.90","203.60","157,439","63,640,046.80","7,525"
"27-Jan-2022","EQ","405.00","415.10","391.55","415.70","395.95","397.85","404.12","474.90","203.60","319,497","129,114,092.65","23,006"
"25-Jan-2022","EQ","391.35","426.85","380.55","391.35","411.70","415.70","405.17","474.90","203.60","313,126","126,869,080.50","18,884"
"24-Jan-2022","EQ","436.00","438.20","385.80","434.90","394.50","391.35","402.50","474.90","203.60","436,229","175,580,372.10","25,607"
"21-Jan-2022","EQ","429.50","442.00","427.00","432.15","436.05","434.90","435.19","474.90","202.40","210,932","91,796,014.15","12,864"
"20-Jan-2022","EQ","425.65","434.00","422.85","425.65","433.85","432.15","429.59","474.90","202.40","96,364","41,397,205.25","5,468"
"19-Jan-2022","EQ","420.25","433.00","416.00","423.25","425.85","425.65","425.60","474.90","202.40","156,924","66,787,197.10","9,010"
"18-Jan-2022","EQ","430.90","432.90","417.35","426.45","423.95","423.25","424.05","474.90","202.40","149,866","63,551,372.85","8,345"
"17-Jan-2022","EQ","440.70","457.45","425.00","439.25","430.65","426.45","437.74","474.90","202.40","271,577","118,880,148.15","14,459"
"14-Jan-2022","EQ","440.10","446.25","436.55","440.90","439.80","439.25","441.79","474.90","202.40","97,198","42,940,790.15","4,894"
"13-Jan-2022","EQ","439.00","444.45","435.05","439.20","438.95","440.90","439.50","474.90","202.40","104,679","46,006,305.05","7,079"
"12-Jan-2022","EQ","445.60","445.95","438.05","441.80","439.25","439.20","440.86","474.90","202.40","107,749","47,502,644.65","6,028"
"11-Jan-2022","EQ","442.00","447.40","439.15","440.10","440.00","441.80","444.12","474.90","202.40","185,306","82,298,545.15","8,356"
"10-Jan-2022","EQ","449.90","452.65","433.90","446.30","442.00","440.10","440.69","474.90","202.40","297,841","131,256,748.65","13,647"
"07-Jan-2022","EQ","437.35","448.00","437.35","439.20","444.30","446.30","443.65","474.90","198.10","159,561","70,788,531.25","7,975"
"06-Jan-2022","EQ","438.00","445.00","432.95","446.20","439.80","439.20","440.55","474.90","198.10","194,273","85,586,814.30","10,603"
"05-Jan-2022","EQ","449.25","451.15","441.35","449.30","443.00","446.20","448.02","474.90","198.10","142,679","63,922,736.95","7,534"
"04-Jan-2022","EQ","466.50","470.00","443.20","454.05","449.20","449.30","453.43","474.90","198.10","762,162","345,589,636.50","34,213"
"03-Jan-2022","EQ","434.00","459.00","429.00","430.05","457.00","454.05","444.84","474.90","198.10","1,028,237","457,397,898.25","36,063"
"31-Dec-2021","EQ","418.80","434.40","415.00","418.80","428.65","430.05","423.06","474.90","190.45","226,431","95,794,475.10","13,196"
"30-Dec-2021","EQ","430.00","430.00","415.05","430.90","418.80","418.80","422.44","474.90","190.45","113,789","48,069,135.85","7,735"
"29-Dec-2021","EQ","428.90","440.00","423.30","429.15","430.25","430.90","434.81","474.90","190.45","252,131","109,628,938.30","13,666"
"28-Dec-2021","EQ","425.00","430.00","420.05","419.30","428.30","429.15","426.76","474.90","190.45","116,630","49,773,001.60","6,596"
"27-Dec-2021","EQ","412.30","423.90","406.90","412.30","421.80","419.30","418.38","474.90","190.45","206,176","86,260,230.25","11,208"
"24-Dec-2021","EQ","411.80","416.95","406.30","409.30","410.20","412.30","412.53","474.90","179.00","159,972","65,992,957.20","10,632"
"23-Dec-2021","EQ","417.00","418.15","408.00","410.85","409.50","409.30","411.16","474.90","179.00","73,188","30,091,753.35","5,285"
"22-Dec-2021","EQ","406.20","419.45","406.20","404.15","413.00","410.85","410.60","474.90","179.00","102,723","42,178,572.40","6,845"
"21-Dec-2021","EQ","406.20","417.80","401.85","401.00","403.95","404.15","410.20","474.90","179.00","212,564","87,192,977.80","11,756"
"20-Dec-2021","EQ","406.00","409.95","398.05","415.25","402.50","401.00","402.60","474.90","179.00","162,956","65,605,973.75","12,382"
"17-Dec-2021","EQ","428.00","428.00","411.15","429.75","416.50","415.25","420.69","474.90","179.00","145,678","61,284,572.30","10,080"
"16-Dec-2021","EQ","440.00","442.00","426.50","435.95","428.90","429.75","432.63","474.90","179.00","309,690","133,980,741.60","17,837"
"15-Dec-2021","EQ","425.50","440.00","415.25","422.95","435.45","435.95","431.00","474.90","179.00","506,109","218,131,512.95","24,858"
"14-Dec-2021","EQ","404.85","427.00","404.65","403.75","424.10","422.95","416.71","474.90","179.00","390,755","162,831,435.50","22,630"
"13-Dec-2021","EQ","419.20","424.30","370.50","416.50","404.85","403.75","406.23","474.90","179.00","345,648","140,411,014.85","16,002"
"10-Dec-2021","EQ","409.40","423.00","408.80","408.40","414.50","416.50","416.86","474.90","179.00","288,238","120,155,080.15","11,949"
"09-Dec-2021","EQ","408.70","425.15","404.05","406.65","408.10","408.40","408.79","474.90","179.00","139,744","57,126,539.25","7,583"
"08-Dec-2021","EQ","408.95","417.90","404.05","404.95","405.80","406.65","410.29","474.90","179.00","137,078","56,241,076.60","8,902"
"07-Dec-2021","EQ","408.00","410.25","401.10","402.45","405.60","404.95","405.42","474.90","179.00","82,374","33,395,741.80","5,905"
"06-Dec-2021","EQ","418.00","419.55","400.15","415.90","403.90","402.45","407.58","474.90","179.00","123,572","50,365,259.70","8,119"
"03-Dec-2021","EQ","419.80","435.85","415.00","419.15","416.20","415.90","422.18","474.90","179.00","175,284","74,000,675.90","10,615"
"02-Dec-2021","EQ","416.90","424.55","411.60","413.35","417.00","419.15","417.04","474.90","179.00","129,020","53,806,894.70","10,248"
"01-Dec-2021","EQ","409.70","425.00","407.90","415.85","414.75","413.35","416.74","474.90","179.00","194,239","80,946,217.20","11,288"
"30-Nov-2021","EQ","429.75","450.00","402.00","426.10","407.00","415.85","427.52","474.90","179.00","1,341,097","573,342,059.55","36,930"
"29-Nov-2021","EQ","441.00","441.00","420.00","445.70","426.50","426.10","430.01","474.90","179.00","150,506","64,718,506.15","12,845"
"26-Nov-2021","EQ","455.20","470.00","441.00","461.70","441.05","445.70","452.64","474.90","179.00","442,255","200,183,571.10","14,278"
"25-Nov-2021","EQ","433.00","466.00","431.50","428.70","460.15","461.70","450.54","474.90","179.00","385,885","173,857,540.25","16,017"
"24-Nov-2021","EQ","445.50","449.00","425.00","439.30","426.90","428.70","439.69","474.90","179.00","179,606","78,971,665.75","9,292"
"23-Nov-2021","EQ","442.00","446.00","425.20","435.80","442.50","439.30","439.05","474.90","179.00","254,630","111,794,848.50","16,149"
"22-Nov-2021","EQ","454.00","454.00","412.00","448.65","436.40","435.80","438.63","474.90","179.00","265,445","116,431,007.30","13,661"
"18-Nov-2021","EQ","466.00","467.10","442.50","462.20","455.30","448.65","453.55","474.90","179.00","642,130","291,235,581.70","27,064"
"17-Nov-2021","EQ","450.00","466.40","444.10","455.30","465.00","462.20","459.18","474.90","179.00","1,146,990","526,675,936.10","39,777"
"16-Nov-2021","EQ","431.15","474.90","430.50","430.05","453.00","455.30","455.39","474.90","179.00","5,349,658","2,436,192,661.20","147,396"
"15-Nov-2021","EQ","383.90","438.90","375.50","380.65","436.90","430.05","416.98","438.90","179.00","3,064,268","1,277,753,293.35","71,464"
"12-Nov-2021","EQ","368.95","384.65","365.35","362.65","380.00","380.65","371.91","398.90","179.00","798,561","296,989,534.90","15,533"
"11-Nov-2021","EQ","360.00","367.15","358.00","363.70","363.20","362.65","360.91","398.90","179.00","121,953","44,013,724.85","7,918"
"10-Nov-2021","EQ","377.10","381.40","360.55","377.70","365.90","363.70","369.97","398.90","179.00","127,032","46,997,911.90","6,324"
"09-Nov-2021","EQ","378.30","381.05","376.00","376.75","377.80","377.70","379.30","398.90","179.00","113,356","42,996,013.45","3,978"
"08-Nov-2021","EQ","372.00","380.50","368.65","369.80","377.00","376.75","375.75","398.90","179.00","228,901","86,009,268.35","9,582"
"04-Nov-2021","EQ","375.95","376.00","365.00","373.50","368.10","369.80","370.90","398.90","175.10","53,431","19,817,433.00","2,992"
"03-Nov-2021","EQ","368.40","377.00","360.00","366.40","373.85","373.50","368.07","398.90","175.10","350,988","129,186,531.90","18,100"
"02-Nov-2021","EQ","358.50","371.65","358.50","356.95","366.00","366.40","366.15","398.90","175.10","272,891","99,918,035.20","12,147"
"01-Nov-2021","EQ","345.90","367.60","345.90","344.30","356.20","356.95","355.84","398.90","175.10","255,834","91,036,498.40","14,305"
"29-Oct-2021","EQ","364.90","366.00","341.15","354.35","344.00","344.30","355.74","398.90","175.10","354,825","126,224,694.95","16,439"
"28-Oct-2021","EQ","360.90","367.90","347.15","358.80","355.15","354.35","359.32","398.90","175.10","185,348","66,599,048.90","10,906"
"27-Oct-2021","EQ","366.75","370.75","355.20","365.05","358.00","358.80","362.70","398.90","175.10","113,876","41,302,952.65","8,281"
"26-Oct-2021","EQ","339.00","368.00","338.50","338.25","367.90","365.05","357.19","398.90","175.10","288,597","103,085,050.65","13,975"
"25-Oct-2021","EQ","345.00","361.15","330.00","344.40","339.25","338.25","344.07","398.90","175.10","218,069","75,032,030.55","12,496"
"22-Oct-2021","EQ","368.40","374.10","339.20","364.85","344.00","344.40","353.97","398.90","175.10","156,565","55,419,795.90","9,501"
"21-Oct-2021","EQ","367.00","371.95","360.10","362.90","367.20","364.85","366.48","398.90","175.10","119,200","43,684,849.75","6,820"
"20-Oct-2021","EQ","372.00","372.00","349.85","372.20","362.50","362.90","360.09","398.90","175.10","248,567","89,505,562.80","15,416"
"19-Oct-2021","EQ","392.80","393.90","370.00","391.95","373.00","372.20","379.64","398.90","175.10","262,207","99,544,891.60","14,458"
"18-Oct-2021","EQ","383.50","398.90","380.30","380.25","393.70","391.95","392.51","398.90","175.10","393,385","154,409,320.80","16,376"
"14-Oct-2021","EQ","378.60","386.30","373.30","377.15","380.00","380.25","380.92","386.30","175.10","309,303","117,820,079.45","13,064"
"13-Oct-2021","EQ","359.30","379.35","355.55","359.20","376.65","377.15","371.08","379.35","175.10","589,680","218,816,235.75","19,929"
"12-Oct-2021","EQ","370.10","376.30","356.15","367.30","357.00","359.20","366.34","376.30","175.10","368,017","134,819,710.50","17,359"
"11-Oct-2021","EQ","352.90","369.90","352.90","349.75","369.60","367.30","363.95","369.90","175.10","585,305","213,023,466.50","22,296"
"08-Oct-2021","EQ","344.60","365.40","344.60","341.15","351.10","349.75","357.18","365.40","175.10","941,032","336,119,094.90","43,020"
"07-Oct-2021","EQ","328.50","344.70","328.50","327.05","341.90","341.15","338.51","358.00","175.10","340,463","115,249,768.30","16,242"
