"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"16-May-2022","EQ","191.55","201.75","179.65","197.80","194.90","195.45","186.46","287.00","104.35","2,853,995","532,145,221.30","43,467"
"13-May-2022","EQ","202.95","206.40","196.70","197.40","197.35","197.80","201.32","287.00","103.10","958,413","192,949,316.40","32,059"
"12-May-2022","EQ","193.50","206.20","190.85","199.00","197.80","197.40","200.42","287.00","103.10","1,449,250","290,453,064.65","37,684"
"11-May-2022","EQ","206.00","210.35","186.20","206.90","201.40","199.00","196.79","287.00","103.10","2,042,570","401,965,435.95","33,026"
"10-May-2022","EQ","222.90","226.85","202.95","223.20","206.20","206.90","210.08","287.00","103.10","2,087,502","438,548,488.45","32,899"
"09-May-2022","EQ","234.90","236.05","218.15","237.45","221.75","223.20","228.22","287.00","103.10","624,991","142,633,721.85","13,424"
"06-May-2022","EQ","240.50","240.50","231.90","242.05","236.80","237.45","235.87","287.00","99.20","622,418","146,808,215.45","17,360"
"05-May-2022","EQ","250.30","252.95","238.00","245.85","241.15","242.05","245.08","287.00","99.20","566,404","138,813,264.30","14,455"
"04-May-2022","EQ","245.30","258.45","241.50","243.80","247.25","245.85","251.77","287.00","99.20","1,843,210","464,064,710.95","33,024"
"02-May-2022","EQ","242.00","253.50","240.00","247.90","244.00","243.80","246.73","287.00","99.20","915,264","225,822,133.35","17,073"
"29-Apr-2022","EQ","258.80","259.10","245.05","257.20","247.00","247.90","252.86","287.00","95.10","703,105","177,789,311.00","14,055"
"28-Apr-2022","EQ","253.90","266.40","252.60","253.35","257.55","257.20","258.76","287.00","95.10","1,463,497","378,690,518.45","20,020"
"27-Apr-2022","EQ","256.00","260.45","249.10","256.65","252.00","253.35","253.73","287.00","95.10","1,122,532","284,823,978.10","17,773"
"26-Apr-2022","EQ","267.95","274.40","250.75","265.90","256.55","256.65","264.01","287.00","95.10","1,461,569","385,869,667.00","24,351"
"25-Apr-2022","EQ","270.00","272.30","261.50","271.20","266.50","265.90","266.81","287.00","95.10","1,296,854","346,012,629.65","26,218"
"22-Apr-2022","EQ","257.45","275.80","251.75","258.70","270.00","271.20","264.06","287.00","91.35","2,676,290","706,704,411.95","43,367"
"21-Apr-2022","EQ","266.00","266.55","256.30","264.65","259.30","258.70","259.53","287.00","91.35","2,422,689","628,764,831.50","29,373"
"20-Apr-2022","EQ","253.00","268.75","251.00","251.00","267.10","264.65","260.64","287.00","91.35","3,387,272","882,863,152.20","48,105"
"19-Apr-2022","EQ","247.00","287.00","245.00","239.55","248.00","251.00","255.11","287.00","91.35","7,690,123","1,961,865,110.15","97,106"
"18-Apr-2022","EQ","224.00","243.00","218.20","224.90","241.85","239.55","231.77","243.00","91.35","2,104,506","487,764,404.95","29,561"
"13-Apr-2022","EQ","230.15","231.45","223.00","229.00","226.00","224.90","227.67","237.45","91.35","713,963","162,548,578.00","13,954"
"12-Apr-2022","EQ","234.50","234.50","225.55","234.90","229.80","229.00","229.18","237.45","91.35","1,833,123","420,114,003.65","21,786"
"11-Apr-2022","EQ","230.05","237.45","229.50","227.40","235.25","234.90","234.51","237.45","91.35","4,312,180","1,011,251,937.00","71,607"
"08-Apr-2022","EQ","218.00","229.70","215.10","216.35","228.25","227.40","223.46","229.70","91.35","3,628,829","810,904,117.20","40,780"
"07-Apr-2022","EQ","224.80","226.95","213.85","221.80","217.10","216.35","221.35","226.95","91.35","2,360,461","522,484,024.55","37,548"
"06-Apr-2022","EQ","205.50","223.70","204.30","205.55","222.75","221.80","216.08","223.70","91.35","4,442,649","959,960,310.65","44,700"
"05-Apr-2022","EQ","206.80","214.45","204.65","205.60","205.50","205.55","208.71","216.65","91.35","1,513,625","315,908,737.90","17,295"
"04-Apr-2022","EQ","206.85","209.95","203.50","205.45","205.90","205.60","206.70","216.65","91.35","637,946","131,864,852.65","10,307"
"01-Apr-2022","EQ","207.45","211.80","204.00","206.80","205.85","205.45","209.84","216.65","91.35","1,847,649","387,702,559.25","24,252"
"31-Mar-2022","EQ","199.50","208.50","199.50","199.70","207.00","206.80","205.04","216.65","91.35","1,191,747","244,351,313.85","17,335"
"30-Mar-2022","EQ","204.80","207.70","198.50","203.35","199.50","199.70","204.32","216.65","91.35","847,764","173,217,478.60","17,377"
"29-Mar-2022","EQ","202.90","205.45","196.45","201.95","203.55","203.35","201.13","216.65","91.35","1,272,294","255,896,771.55","16,354"
"28-Mar-2022","EQ","209.00","216.65","198.60","207.85","201.00","201.95","208.61","216.65","91.35","3,152,361","657,628,743.95","54,609"
"25-Mar-2022","EQ","208.80","212.40","205.00","206.85","207.80","207.85","207.99","214.00","91.35","2,208,769","459,393,238.15","34,402"
"24-Mar-2022","EQ","195.50","213.35","195.50","196.80","208.00","206.85","208.06","214.00","91.35","5,860,275","1,219,299,869.75","70,741"
"23-Mar-2022","EQ","200.90","202.80","195.85","199.10","196.20","196.80","199.12","214.00","91.35","718,068","142,978,949.30","7,555"
"22-Mar-2022","EQ","196.00","201.00","195.30","197.75","198.90","199.10","198.19","214.00","91.35","406,882","80,638,920.95","6,121"
"21-Mar-2022","EQ","200.00","203.00","196.00","199.15","197.00","197.75","199.75","214.00","91.35","731,443","146,108,010.95","11,827"
"17-Mar-2022","EQ","204.40","204.40","198.10","200.70","199.10","199.15","200.06","214.00","89.70","968,242","193,711,332.50","11,211"
"16-Mar-2022","EQ","204.00","206.00","197.90","198.65","199.95","200.70","201.85","214.00","89.70","2,583,960","521,577,418.15","38,754"
"15-Mar-2022","EQ","185.40","203.40","185.00","184.45","198.80","198.65","195.72","214.00","89.70","1,719,045","336,458,416.00","28,427"
"14-Mar-2022","EQ","185.00","187.65","181.60","184.50","184.00","184.45","183.71","214.00","89.70","251,666","46,233,944.90","4,734"
"11-Mar-2022","EQ","186.90","188.70","181.25","185.50","184.10","184.50","185.79","214.00","89.70","354,213","65,809,828.20","6,170"
"10-Mar-2022","EQ","193.00","194.55","182.10","190.75","185.70","185.50","189.88","214.00","89.70","554,666","105,322,665.55","8,259"
"09-Mar-2022","EQ","185.50","194.35","183.00","183.10","190.15","190.75","187.14","214.00","89.70","530,392","99,257,787.25","7,844"
"08-Mar-2022","EQ","175.05","184.45","173.50","175.05","181.05","183.10","179.00","214.00","89.70","482,789","86,417,575.05","10,166"
"07-Mar-2022","EQ","184.60","184.60","174.05","184.60","175.00","175.05","177.82","214.00","89.70","718,365","127,736,229.70","13,059"
"04-Mar-2022","EQ","183.85","187.95","182.45","185.65","187.00","184.60","184.62","214.00","89.70","341,545","63,056,373.70","6,083"
"03-Mar-2022","EQ","189.95","194.00","185.00","187.45","186.10","185.65","188.85","214.00","89.70","503,116","95,014,112.15","10,979"
"02-Mar-2022","EQ","195.00","197.65","186.20","197.80","187.80","187.45","190.63","214.00","89.70","733,461","139,822,950.40","12,708"
"28-Feb-2022","EQ","195.00","199.00","190.50","197.85","198.55","197.80","197.01","214.00","89.70","801,606","157,925,430.00","9,525"
"25-Feb-2022","EQ","191.00","199.60","191.00","188.10","197.00","197.85","197.01","214.00","89.70","765,286","150,767,768.25","14,303"
"24-Feb-2022","EQ","185.20","193.20","183.05","199.85","190.00","188.10","187.57","214.00","89.70","1,163,339","218,203,551.25","17,690"
"23-Feb-2022","EQ","195.10","201.20","195.10","194.90","199.45","199.85","198.50","214.00","89.70","1,030,368","204,530,592.80","18,147"
"22-Feb-2022","EQ","175.50","198.00","175.50","191.50","194.80","194.90","186.59","214.00","89.70","1,127,246","210,333,285.65","24,833"
"21-Feb-2022","EQ","194.90","196.35","186.10","194.90","191.25","191.50","191.08","214.00","89.70","644,982","123,242,949.50","11,802"
"18-Feb-2022","EQ","193.00","198.80","193.00","196.65","194.40","194.90","196.59","214.00","89.70","707,369","139,064,877.80","8,750"
"17-Feb-2022","EQ","193.50","200.70","193.50","193.35","195.35","196.65","197.43","214.00","89.70","1,131,273","223,351,853.50","15,567"
"16-Feb-2022","EQ","192.50","196.00","190.05","191.10","192.95","193.35","193.03","214.00","89.70","623,197","120,297,370.30","8,678"
"15-Feb-2022","EQ","180.00","192.75","178.10","181.35","190.30","191.10","185.01","214.00","89.70","777,661","143,877,938.50","12,916"
"14-Feb-2022","EQ","190.00","191.85","176.20","196.55","180.10","181.35","186.75","214.00","89.70","683,851","127,709,446.05","11,928"
"11-Feb-2022","EQ","196.50","199.80","193.35","198.15","196.10","196.55","196.82","214.00","89.70","305,329","60,095,355.10","6,157"
"10-Feb-2022","EQ","199.00","203.40","196.50","198.15","197.45","198.15","199.63","214.00","89.70","529,772","105,756,242.50","9,039"
"09-Feb-2022","EQ","192.05","199.50","191.80","190.30","199.50","198.15","195.61","214.00","89.70","684,696","133,934,258.55","11,080"
"08-Feb-2022","EQ","194.65","197.95","185.00","194.95","192.05","190.30","190.33","214.00","89.70","1,063,925","202,496,302.35","22,843"
"07-Feb-2022","EQ","203.90","203.90","193.00","204.45","194.65","194.95","197.57","214.00","89.70","848,983","167,730,233.25","14,105"
"04-Feb-2022","EQ","201.00","207.80","200.00","200.55","203.00","204.45","202.89","214.00","87.50","692,417","140,483,919.30","11,058"
"03-Feb-2022","EQ","202.85","205.90","199.00","201.35","199.60","200.55","202.49","214.00","87.50","699,715","141,686,143.60","11,219"
"02-Feb-2022","EQ","200.50","206.60","199.15","198.70","201.15","201.35","202.61","214.00","87.50","1,116,554","226,227,095.55","13,987"
"01-Feb-2022","EQ","200.45","202.95","196.05","198.60","198.05","198.70","199.81","214.00","87.50","890,751","177,984,082.05","13,098"
"31-Jan-2022","EQ","204.00","208.50","197.65","201.00","199.00","198.60","202.42","214.00","87.50","1,228,670","248,701,992.65","16,614"
"28-Jan-2022","EQ","208.00","210.90","200.00","206.05","200.40","201.00","205.74","214.00","85.65","976,181","200,843,668.85","13,053"
"27-Jan-2022","EQ","199.00","208.40","194.10","202.80","204.75","206.05","203.86","214.00","85.65","2,089,857","426,036,256.50","32,784"
"25-Jan-2022","EQ","183.00","206.80","180.10","190.05","201.60","202.80","194.30","214.00","85.65","1,909,582","371,034,269.55","29,785"
"24-Jan-2022","EQ","199.90","201.90","181.50","200.95","186.50","190.05","189.31","214.00","85.65","2,103,267","398,159,859.90","33,282"
"21-Jan-2022","EQ","206.40","211.70","197.00","207.50","200.45","200.95","206.90","214.00","84.45","2,816,221","582,668,861.85","40,884"
"20-Jan-2022","EQ","199.50","214.00","198.50","198.50","208.00","207.50","208.41","214.00","84.45","4,573,263","953,109,180.90","65,069"
"19-Jan-2022","EQ","201.00","204.25","197.20","201.00","198.15","198.50","199.66","209.40","84.45","712,525","142,259,766.75","8,772"
"18-Jan-2022","EQ","202.00","204.00","198.60","200.85","201.45","201.00","201.30","209.40","84.45","1,851,969","372,802,374.15","19,833"
"17-Jan-2022","EQ","194.00","205.70","193.10","192.60","200.90","200.85","201.68","209.40","84.45","2,845,212","573,809,522.85","36,388"
"14-Jan-2022","EQ","191.90","197.80","189.00","191.90","192.25","192.60","194.20","209.40","84.45","994,288","193,089,224.70","18,698"
"13-Jan-2022","EQ","192.00","195.80","189.80","190.45","191.00","191.90","192.59","209.40","84.45","896,035","172,566,232.05","14,317"
"12-Jan-2022","EQ","196.30","196.95","189.00","194.30","190.50","190.45","192.24","209.40","84.45","991,435","190,596,362.75","17,413"
"11-Jan-2022","EQ","199.95","200.75","190.50","201.20","193.60","194.30","197.27","209.40","84.45","1,158,506","228,536,137.30","22,853"
"10-Jan-2022","EQ","199.60","205.90","196.35","198.60","200.30","201.20","200.94","209.40","84.45","2,387,415","479,727,044.80","28,262"
"07-Jan-2022","EQ","200.50","205.30","196.25","199.60","198.75","198.60","199.67","209.40","84.45","1,961,552","391,663,964.95","23,585"
"06-Jan-2022","EQ","200.00","201.85","195.15","203.45","199.80","199.60","198.56","209.40","84.45","1,526,410","303,089,032.45","18,572"
"05-Jan-2022","EQ","196.00","205.00","195.45","196.70","201.80","203.45","201.31","209.40","84.45","3,999,221","805,087,224.00","41,941"
"04-Jan-2022","EQ","204.95","209.40","193.85","197.80","198.00","196.70","202.38","209.40","84.45","11,510,229","2,329,473,476.55","134,531"
"03-Jan-2022","EQ","172.00","202.30","170.55","168.60","202.30","197.80","190.26","202.30","84.45","11,633,459","2,213,348,074.95","103,193"
"31-Dec-2021","EQ","169.35","172.70","167.90","168.45","169.70","168.60","170.11","179.85","84.45","440,263","74,892,567.20","7,403"
"30-Dec-2021","EQ","169.00","170.70","167.60","168.80","167.90","168.45","168.90","179.85","84.45","475,492","80,310,425.30","7,614"
"29-Dec-2021","EQ","169.00","178.35","166.60","168.15","168.75","168.80","173.81","179.85","84.45","2,806,566","487,821,917.05","32,608"
"28-Dec-2021","EQ","167.45","169.75","166.00","166.15","168.85","168.15","168.04","179.85","84.45","296,117","49,759,093.05","5,531"
"27-Dec-2021","EQ","168.20","172.95","163.80","167.40","166.50","166.15","169.37","179.85","84.45","706,502","119,663,395.30","10,750"
"24-Dec-2021","EQ","172.65","172.65","165.00","171.35","167.70","167.40","168.47","179.85","77.25","418,604","70,524,161.40","7,490"
"23-Dec-2021","EQ","172.40","174.00","169.20","171.65","171.10","171.35","171.97","179.85","77.25","822,414","141,430,862.25","12,432"
"22-Dec-2021","EQ","164.90","178.40","164.05","164.05","172.00","171.65","173.78","179.85","77.25","4,333,464","753,071,805.45","58,027"
"21-Dec-2021","EQ","159.80","169.35","158.05","157.15","164.00","164.05","165.30","179.85","77.25","1,470,665","243,105,124.95","18,326"
"20-Dec-2021","EQ","160.00","162.80","150.65","164.10","158.00","157.15","155.90","179.85","77.25","600,347","93,593,173.30","14,930"
"17-Dec-2021","EQ","168.75","169.15","161.40","167.50","164.90","164.10","164.29","179.85","77.25","373,590","61,377,396.15","7,548"
"16-Dec-2021","EQ","170.90","172.15","166.05","168.80","167.90","167.50","168.26","179.85","77.25","328,674","55,301,518.10","6,592"
"15-Dec-2021","EQ","172.00","175.00","167.50","170.85","171.45","168.80","170.51","179.85","77.25","400,402","68,270,621.15","7,520"
"14-Dec-2021","EQ","171.75","174.40","169.55","174.30","171.00","170.85","171.62","179.85","77.25","637,053","109,328,487.85","10,147"
"13-Dec-2021","EQ","178.00","179.50","171.25","174.75","173.00","174.30","176.30","179.85","77.25","1,548,613","273,024,066.30","23,039"
"10-Dec-2021","EQ","163.00","176.00","163.00","163.70","174.90","174.75","172.75","179.85","77.25","2,938,110","507,560,085.55","40,946"
"09-Dec-2021","EQ","163.30","165.60","161.25","162.40","163.00","163.70","163.44","179.85","77.25","212,953","34,804,685.05","4,494"
"08-Dec-2021","EQ","165.10","166.15","161.10","163.00","161.95","162.40","163.35","179.85","77.25","282,571","46,156,802.85","6,812"
"07-Dec-2021","EQ","163.05","164.15","161.20","161.85","162.50","163.00","163.05","179.85","77.25","118,719","19,356,910.50","3,026"
"06-Dec-2021","EQ","164.80","167.00","161.25","162.90","161.60","161.85","163.63","179.85","77.25","451,175","73,825,960.85","9,853"
"03-Dec-2021","EQ","163.90","166.35","162.40","163.15","163.25","162.90","164.12","179.85","77.25","179,483","29,456,601.25","4,497"
"02-Dec-2021","EQ","167.60","167.65","160.85","165.05","163.30","163.15","163.07","179.85","77.25","260,206","42,431,640.45","7,039"
"01-Dec-2021","EQ","164.00","171.50","162.00","163.40","165.00","165.05","167.99","179.85","77.25","1,050,574","176,484,582.10","13,154"
"30-Nov-2021","EQ","170.90","175.00","161.40","170.00","163.50","163.40","170.63","179.85","77.25","804,456","137,266,028.05","17,635"
"29-Nov-2021","EQ","165.00","172.00","157.05","169.40","169.45","170.00","168.26","179.85","77.25","1,671,140","281,188,527.55","28,871"
"26-Nov-2021","EQ","167.90","172.00","165.85","170.40","168.25","169.40","169.33","179.85","74.40","741,917","125,631,930.05","19,107"
"25-Nov-2021","EQ","171.80","172.00","169.20","168.85","171.10","170.40","170.41","179.85","74.40","429,817","73,245,785.40","10,401"
"24-Nov-2021","EQ","165.40","174.00","164.05","164.35","170.00","168.85","170.66","179.85","74.40","1,217,982","207,857,767.25","28,732"
"23-Nov-2021","EQ","156.00","166.20","154.35","156.55","164.60","164.35","163.24","179.85","74.40","692,724","113,077,343.70","13,877"
"22-Nov-2021","EQ","165.80","165.80","154.20","163.75","157.00","156.55","159.16","179.85","74.40","624,037","99,323,659.50","15,129"
"18-Nov-2021","EQ","169.65","170.30","161.10","169.20","165.40","163.75","164.00","179.85","69.05","582,293","95,493,314.55","11,542"
"17-Nov-2021","EQ","173.85","174.70","168.00","173.85","170.00","169.20","171.12","179.85","69.05","388,926","66,554,208.00","10,419"
"16-Nov-2021","EQ","179.00","179.85","172.90","176.85","173.85","173.85","175.82","179.85","69.05","722,007","126,943,871.15","17,995"
"15-Nov-2021","EQ","167.05","178.00","167.05","167.05","176.00","176.85","175.65","179.50","69.05","1,576,452","276,910,826.25","32,295"
"12-Nov-2021","EQ","167.25","171.00","166.05","165.85","167.95","167.05","168.25","179.50","66.85","272,869","45,910,009.05","8,262"
"11-Nov-2021","EQ","170.15","172.80","165.00","173.00","166.20","165.85","166.71","179.50","66.85","342,386","57,077,709.70","10,715"
"10-Nov-2021","EQ","174.50","177.20","170.35","174.50","171.95","173.00","174.85","179.50","66.85","312,594","54,655,795.05","6,731"
"09-Nov-2021","EQ","178.00","178.90","172.70","177.75","175.00","174.50","175.11","179.50","66.85","626,180","109,650,513.10","11,938"
"08-Nov-2021","EQ","176.40","179.50","172.70","175.35","177.25","177.75","176.99","179.50","66.85","817,823","144,750,150.10","23,695"
"04-Nov-2021","EQ","177.80","178.25","174.50","174.10","175.30","175.35","175.84","178.25","65.20","257,301","45,242,802.70","4,648"
"03-Nov-2021","EQ","175.00","177.90","171.85","171.85","174.00","174.10","174.69","177.90","65.20","2,755,135","481,305,216.05","24,592"
"02-Nov-2021","EQ","168.10","174.85","162.40","167.30","172.35","171.85","169.75","176.35","65.20","3,409,333","578,749,333.70","41,315"
"01-Nov-2021","EQ","160.00","176.35","159.05","155.70","167.65","167.30","170.90","176.35","65.20","11,631,507","1,987,782,451.80","131,654"
"29-Oct-2021","EQ","151.90","157.90","142.25","147.90","156.70","155.70","152.31","157.90","65.20","4,571,583","696,315,238.50","62,150"
"28-Oct-2021","EQ","145.25","149.30","141.15","144.65","148.80","147.90","145.98","149.30","65.20","2,613,847","381,573,023.80","42,436"
"27-Oct-2021","EQ","140.40","146.00","139.55","139.15","144.80","144.65","143.74","148.10","65.20","2,793,219","401,500,604.60","33,251"
"26-Oct-2021","EQ","130.10","139.90","130.05","128.05","139.35","139.15","136.59","148.10","65.20","2,093,852","285,989,157.60","22,842"
"25-Oct-2021","EQ","133.50","134.00","127.45","130.05","128.00","128.05","129.74","148.10","65.20","383,886","49,803,600.70","7,515"
"22-Oct-2021","EQ","129.40","131.10","127.50","127.15","130.50","130.05","130.03","148.10","65.20","434,289","56,472,068.40","10,251"
"21-Oct-2021","EQ","128.10","129.20","125.15","127.35","127.45","127.15","127.17","148.10","65.20","227,701","28,956,754.25","4,370"
"20-Oct-2021","EQ","128.40","130.35","125.85","128.50","127.00","127.35","128.44","148.10","65.20","278,816","35,811,016.00","6,009"
"19-Oct-2021","EQ","133.50","134.80","128.00","132.65","128.80","128.50","130.50","148.10","65.20","541,104","70,615,145.30","8,837"
"18-Oct-2021","EQ","134.20","135.90","132.00","133.25","132.80","132.65","133.76","148.10","65.20","391,850","52,412,617.60","5,421"
"14-Oct-2021","EQ","137.70","137.70","132.00","136.70","132.50","133.25","134.65","148.10","65.10","495,839","66,765,868.85","9,472"
"13-Oct-2021","EQ","138.65","140.00","136.05","137.60","137.00","136.70","138.21","148.10","65.10","490,647","67,812,803.75","8,890"
"12-Oct-2021","EQ","139.30","141.85","137.00","138.80","137.10","137.60","139.33","148.10","65.10","837,576","116,695,928.75","12,290"
