"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Jun-2021","EQ","281.00","285.00","280.90","278.45","284.50","284.25","283.85","310.00","120.00","192,514","54,644,174.85","4,850"
"04-Jun-2021","EQ","284.90","285.30","277.00","282.85","277.65","278.45","280.87","310.00","109.60","104,979","29,485,920.45","4,076"
"03-Jun-2021","EQ","277.80","284.10","275.35","273.05","281.10","282.85","280.29","310.00","109.60","330,683","92,687,072.00","8,621"
"02-Jun-2021","EQ","268.90","273.90","266.45","268.70","273.00","273.05","270.55","310.00","109.60","180,654","48,875,422.20","8,734"
"01-Jun-2021","EQ","270.00","273.25","265.60","267.15","266.00","268.70","270.14","310.00","109.60","166,745","45,044,047.20","5,554"
"31-May-2021","EQ","265.00","275.00","264.35","264.35","266.50","267.15","268.39","310.00","109.60","411,058","110,325,508.45","15,324"
"28-May-2021","EQ","266.40","271.70","263.00","266.40","264.00","264.35","266.48","310.00","107.00","108,435","28,895,806.35","5,229"
"27-May-2021","EQ","271.00","272.85","265.00","270.50","266.70","266.40","268.31","310.00","107.00","130,271","34,952,893.40","5,319"
"26-May-2021","EQ","275.00","278.90","270.10","277.05","271.30","270.50","273.03","310.00","107.00","124,736","34,057,107.15","6,248"
"25-May-2021","EQ","280.30","283.00","275.00","278.00","275.65","277.05","279.42","310.00","107.00","152,746","42,680,000.80","6,387"
"24-May-2021","EQ","275.00","283.00","273.00","271.90","277.15","278.00","279.10","310.00","107.00","251,078","70,074,947.75","10,377"
"21-May-2021","EQ","269.85","273.00","268.20","267.40","272.00","271.90","271.65","310.00","107.00","186,176","50,574,669.80","4,484"
"20-May-2021","EQ","265.80","269.35","260.60","265.15","264.90","267.40","267.23","310.00","107.00","160,571","42,908,974.25","6,623"
"19-May-2021","EQ","262.20","269.85","261.15","261.20","263.30","265.15","266.23","310.00","107.00","169,137","45,029,046.10","7,516"
"18-May-2021","EQ","254.30","263.00","252.00","252.15","260.70","261.20","258.55","310.00","107.00","192,602","49,797,417.60","6,987"
"17-May-2021","EQ","245.20","253.65","245.20","245.20","251.50","252.15","251.05","310.00","107.00","73,041","18,336,976.95","3,073"
"14-May-2021","EQ","254.85","256.90","243.00","254.85","247.00","245.20","249.08","310.00","107.00","67,072","16,706,448.20","3,705"
"12-May-2021","EQ","256.70","258.85","250.35","255.45","253.00","254.85","255.03","310.00","107.00","84,778","21,621,236.25","3,539"
"11-May-2021","EQ","249.10","257.25","249.00","252.25","253.95","255.45","255.38","310.00","107.00","195,251","49,863,687.80","5,796"
"10-May-2021","EQ","247.00","254.90","245.65","245.10","254.05","252.25","248.85","310.00","107.00","152,893","38,046,881.90","8,861"
"07-May-2021","EQ","250.00","254.70","241.60","248.55","245.60","245.10","243.92","310.00","107.00","853,283","208,133,514.85","7,205"
"06-May-2021","EQ","255.00","257.25","244.65","255.25","249.00","248.55","249.86","310.00","107.00","142,261","35,545,446.65","5,377"
"05-May-2021","EQ","258.90","258.90","251.35","250.90","256.50","255.25","255.26","310.00","107.00","51,915","13,251,702.10","2,970"
"04-May-2021","EQ","259.30","260.95","250.05","259.30","251.00","250.90","255.04","310.00","107.00","76,737","19,570,947.10","2,855"
"03-May-2021","EQ","260.00","261.80","255.05","260.45","258.15","259.30","257.91","310.00","107.00","51,952","13,398,944.75","2,354"
"30-Apr-2021","EQ","263.65","264.95","260.00","263.65","260.00","260.45","262.47","310.00","107.00","28,636","7,516,157.40","1,393"
"29-Apr-2021","EQ","271.00","275.15","261.35","268.15","263.05","263.65","266.34","310.00","107.00","70,552","18,790,560.55","2,851"
"28-Apr-2021","EQ","263.90","270.00","260.00","258.75","267.00","268.15","266.01","310.00","107.00","130,909","34,823,111.05","3,851"
"27-Apr-2021","EQ","256.00","259.90","255.85","255.50","259.25","258.75","258.22","310.00","107.00","49,031","12,660,611.65","1,769"
"26-Apr-2021","EQ","254.00","260.10","252.20","250.60","254.95","255.50","257.33","310.00","107.00","95,699","24,625,811.95","4,054"
"23-Apr-2021","EQ","253.40","256.00","249.60","254.35","250.85","250.60","251.97","310.00","107.00","99,306","25,021,804.85","3,484"
"22-Apr-2021","EQ","252.25","259.00","250.00","254.70","252.50","254.35","253.21","310.00","107.00","111,346","28,193,785.90","4,049"
"20-Apr-2021","EQ","261.90","265.30","252.25","260.55","252.25","254.70","259.64","310.00","107.00","199,543","51,808,935.65","4,804"
"19-Apr-2021","EQ","259.80","266.50","252.90","262.00","260.00","260.55","258.96","310.00","107.00","104,860","27,154,579.35","3,002"
"16-Apr-2021","EQ","269.95","271.80","261.00","266.45","261.85","262.00","265.71","310.00","107.00","86,070","22,869,822.35","3,847"
"15-Apr-2021","EQ","279.45","281.00","264.15","279.45","267.00","266.45","268.57","310.00","107.00","147,442","39,598,118.10","6,380"
"13-Apr-2021","EQ","274.00","281.35","273.00","271.60","281.00","279.45","277.26","310.00","107.00","55,903","15,499,395.45","2,665"
"12-Apr-2021","EQ","274.35","281.70","268.00","282.55","272.80","271.60","278.64","310.00","107.00","294,306","82,004,451.00","6,262"
"09-Apr-2021","EQ","287.90","291.00","281.70","286.75","282.80","282.55","286.78","310.00","107.00","102,150","29,294,754.25","4,183"
"08-Apr-2021","EQ","285.70","290.20","285.30","284.20","288.00","286.75","287.76","310.00","107.00","81,768","23,529,391.65","4,322"
"07-Apr-2021","EQ","286.90","288.35","282.00","285.85","284.00","284.20","284.78","310.00","107.00","77,743","22,139,429.70","5,924"
"06-Apr-2021","EQ","285.00","289.95","282.20","283.75","285.20","285.85","287.05","310.00","107.00","87,027","24,980,741.25","3,961"
"05-Apr-2021","EQ","291.70","291.70","279.95","289.80","284.00","283.75","284.30","310.00","107.00","85,757","24,380,857.15","3,880"
"01-Apr-2021","EQ","278.20","292.20","278.20","275.50","288.00","289.80","286.18","310.00","107.00","162,355","46,462,109.45","6,663"
"31-Mar-2021","EQ","276.80","280.00","273.00","270.25","276.90","275.50","276.70","310.00","107.00","197,521","54,654,126.35","6,226"
"30-Mar-2021","EQ","276.00","277.15","269.60","270.20","270.40","270.25","271.53","310.00","107.00","98,393","26,716,802.70","3,546"
"26-Mar-2021","EQ","270.10","274.20","269.15","266.50","270.95","270.20","270.61","310.00","99.25","108,305","29,308,424.45","2,871"
"25-Mar-2021","EQ","279.90","280.35","265.00","279.90","266.00","266.50","269.82","310.00","99.25","181,993","49,105,439.65","5,532"
"24-Mar-2021","EQ","284.70","289.00","277.70","284.70","278.00","279.90","283.15","310.00","99.25","80,243","22,720,432.90","1,796"
"23-Mar-2021","EQ","287.00","292.00","283.00","289.45","284.50","284.70","286.76","310.00","99.25","50,395","14,451,086.05","1,714"
"22-Mar-2021","EQ","289.00","292.75","279.20","287.35","289.50","289.45","285.81","310.00","99.25","135,534","38,736,846.50","4,418"
"19-Mar-2021","EQ","286.25","290.00","278.65","286.25","285.00","287.35","285.25","310.00","99.25","108,920","31,069,492.20","3,432"
"18-Mar-2021","EQ","290.00","295.00","283.95","288.25","285.85","286.25","288.06","310.00","99.25","242,259","69,785,874.60","8,150"
"17-Mar-2021","EQ","286.50","292.00","285.00","285.35","287.10","288.25","288.62","310.00","99.25","150,601","43,467,073.40","4,073"
"16-Mar-2021","EQ","289.80","294.50","284.85","287.85","285.00","285.35","288.14","310.00","99.25","107,128","30,867,863.45","3,417"
"15-Mar-2021","EQ","291.10","293.90","285.10","291.10","290.00","287.85","288.78","310.00","99.25","113,168","32,680,210.20","5,159"
"12-Mar-2021","EQ","303.00","310.00","287.25","299.10","289.50","291.10","302.39","310.00","99.25","541,025","163,598,469.20","16,504"
"10-Mar-2021","EQ","290.90","305.00","287.05","289.40","299.25","299.10","300.43","305.00","99.25","367,956","110,543,225.50","9,230"
"09-Mar-2021","EQ","285.90","291.80","284.00","285.25","288.00","289.40","287.55","300.70","99.25","66,115","19,011,206.50","2,512"
"08-Mar-2021","EQ","281.70","289.90","281.70","282.40","285.05","285.25","286.53","300.70","99.25","91,771","26,294,868.10","3,436"
"05-Mar-2021","EQ","282.95","285.05","275.00","282.75","284.00","282.40","280.47","300.70","99.25","55,365","15,528,107.85","2,629"
"04-Mar-2021","EQ","284.50","286.45","278.00","286.00","278.60","282.75","284.46","300.70","99.25","152,545","43,392,193.70","3,357"
"03-Mar-2021","EQ","285.00","289.55","284.60","284.95","285.10","286.00","286.09","300.70","99.25","47,575","13,610,850.75","2,252"
"02-Mar-2021","EQ","284.75","290.00","283.50","285.05","285.00","284.95","286.08","300.70","99.25","91,391","26,144,951.80","3,834"
"01-Mar-2021","EQ","288.40","288.40","281.30","285.55","284.10","285.05","284.63","300.70","99.25","127,497","36,289,329.30","10,474"
"26-Feb-2021","EQ","292.00","293.05","282.10","292.65","286.00","285.55","285.25","300.70","99.25","197,793","56,420,733.65","7,335"
"25-Feb-2021","EQ","287.10","300.70","282.00","287.30","293.10","292.65","295.44","300.70","99.25","347,701","102,723,391.05","8,250"
"24-Feb-2021","EQ","279.00","293.95","278.20","277.70","287.00","287.30","286.48","293.95","99.25","158,343","45,361,913.00","5,979"
"23-Feb-2021","EQ","263.90","280.00","262.00","266.15","278.50","277.70","276.14","285.05","99.25","473,271","130,688,921.85","8,398"
"22-Feb-2021","EQ","276.00","279.15","261.55","272.00","262.30","266.15","273.30","285.05","99.25","244,483","66,817,603.95","7,674"
"19-Feb-2021","EQ","269.00","285.05","268.25","268.95","276.30","272.00","274.35","285.05","99.25","613,856","168,413,824.25","13,805"
"18-Feb-2021","EQ","261.00","280.95","261.00","258.25","269.00","268.95","270.64","280.95","99.25","617,700","167,176,029.75","15,592"
"17-Feb-2021","EQ","255.10","261.00","252.50","254.95","259.00","258.25","258.02","264.95","99.25","320,983","82,820,091.10","10,203"
"16-Feb-2021","EQ","256.55","256.55","252.15","251.50","255.75","254.95","254.69","264.95","99.25","183,480","46,731,263.05","7,092"
"15-Feb-2021","EQ","257.35","258.65","250.20","254.80","251.90","251.50","253.79","264.95","99.25","194,441","49,347,238.75","7,973"
"12-Feb-2021","EQ","264.95","264.95","252.60","256.75","254.00","254.80","260.68","264.95","99.25","483,215","125,965,114.15","14,649"
"11-Feb-2021","EQ","255.00","259.95","250.20","243.55","258.35","256.75","255.67","259.95","99.25","1,277,332","326,578,894.45","18,353"
"10-Feb-2021","EQ","238.90","245.00","235.00","238.20","244.00","243.55","238.93","252.60","99.25","147,850","35,326,302.20","3,277"
"09-Feb-2021","EQ","249.00","252.60","235.55","244.30","239.50","238.20","244.37","252.60","99.25","362,337","88,544,852.40","11,474"
"08-Feb-2021","EQ","228.95","248.00","228.95","225.60","247.50","244.30","237.72","248.00","99.25","792,449","188,379,717.70","18,899"
"05-Feb-2021","EQ","216.20","228.85","215.40","215.20","226.60","225.60","223.16","231.20","99.25","471,540","105,226,638.30","8,556"
"04-Feb-2021","EQ","208.35","218.60","208.35","209.60","215.90","215.20","215.42","231.20","99.25","130,442","28,099,661.85","3,316"
"03-Feb-2021","EQ","213.50","216.00","208.05","212.45","210.00","209.60","210.80","231.20","99.25","98,614","20,787,590.65","5,110"
"02-Feb-2021","EQ","208.00","214.75","207.05","209.10","212.05","212.45","212.76","231.20","99.25","68,978","14,675,861.40","2,918"
"01-Feb-2021","EQ","208.85","212.80","203.60","207.25","208.70","209.10","208.90","231.20","99.25","125,943","26,309,214.55","5,063"
"29-Jan-2021","EQ","219.40","219.40","204.10","215.75","208.50","207.25","207.59","231.20","99.25","176,980","36,738,855.25","7,028"
"28-Jan-2021","EQ","207.50","219.00","206.00","209.30","214.15","215.75","212.72","231.20","99.25","111,645","23,749,569.95","3,824"
"27-Jan-2021","EQ","207.70","212.00","205.00","207.70","210.00","209.30","207.98","231.20","99.25","128,490","26,722,808.40","3,754"
"25-Jan-2021","EQ","213.25","214.30","207.10","212.20","207.50","207.70","209.35","231.20","99.25","67,105","14,048,626.45","2,163"
"22-Jan-2021","EQ","215.90","219.40","207.10","214.45","212.65","212.20","214.43","231.20","99.25","113,449","24,326,386.90","3,597"
"21-Jan-2021","EQ","215.15","221.45","212.50","214.10","213.00","214.45","218.09","231.20","99.25","147,305","32,125,043.00","4,501"
"20-Jan-2021","EQ","210.95","217.00","206.45","209.30","213.10","214.10","213.06","231.20","99.25","156,092","33,256,721.35","3,990"
"19-Jan-2021","EQ","205.30","216.00","205.30","203.95","210.00","209.30","210.28","231.20","99.25","92,849","19,524,219.25","2,128"
"18-Jan-2021","EQ","215.30","215.90","202.40","213.60","204.20","203.95","205.97","231.20","99.25","211,499","43,562,761.15","5,579"
"15-Jan-2021","EQ","215.25","218.80","211.10","215.45","214.70","213.60","213.80","231.20","99.25","142,396","30,444,702.25","4,625"
"14-Jan-2021","EQ","220.55","220.55","214.40","219.60","215.85","215.45","216.74","231.20","99.25","74,159","16,073,391.70","2,398"
"13-Jan-2021","EQ","221.95","222.90","209.30","219.55","217.00","219.60","216.13","231.20","99.25","190,104","41,086,679.35","4,749"
"12-Jan-2021","EQ","218.85","222.00","214.50","216.10","217.15","219.55","218.77","231.20","99.25","141,678","30,994,398.00","4,429"
"11-Jan-2021","EQ","218.90","218.90","211.25","217.50","218.25","216.10","214.98","231.20","99.25","227,486","48,905,146.95","4,795"
"08-Jan-2021","EQ","218.35","222.00","215.50","216.70","217.60","217.50","218.11","231.20","99.25","317,733","69,301,953.30","5,851"
"07-Jan-2021","EQ","222.65","231.20","215.00","218.00","219.40","216.70","223.85","231.20","99.25","968,117","216,709,413.25","19,064"
"06-Jan-2021","EQ","202.95","223.00","199.50","199.60","217.00","218.00","213.32","223.00","99.25","1,449,729","309,262,977.30","28,248"
"05-Jan-2021","EQ","201.90","202.50","198.10","202.00","199.05","199.60","200.46","219.00","99.25","79,503","15,937,492.90","4,462"
"04-Jan-2021","EQ","199.85","203.50","199.10","199.85","201.55","202.00","202.04","219.00","99.25","81,996","16,566,667.05","2,779"
"01-Jan-2021","EQ","200.50","201.05","198.40","199.55","199.85","199.85","199.76","219.00","99.25","36,374","7,266,098.05","883"
"31-Dec-2020","EQ","201.75","203.05","198.55","200.85","200.05","199.55","200.95","219.00","99.25","59,718","12,000,147.60","2,205"
"30-Dec-2020","EQ","196.80","204.35","196.00","195.85","201.00","200.85","199.10","219.00","99.25","151,814","30,226,708.15","3,798"
"29-Dec-2020","EQ","197.00","199.00","195.15","195.45","196.95","195.85","197.35","219.00","99.25","67,530","13,327,118.45","1,966"
"28-Dec-2020","EQ","191.40","196.25","190.45","190.45","195.90","195.45","193.79","219.00","99.25","176,458","34,195,449.45","3,281"
"24-Dec-2020","EQ","195.05","198.00","190.00","194.05","190.95","190.45","192.82","219.00","99.25","101,356","19,543,921.60","4,517"
"23-Dec-2020","EQ","195.00","195.80","190.35","192.05","193.05","194.05","193.42","219.00","99.25","68,736","13,294,879.25","2,447"
"22-Dec-2020","EQ","193.00","194.95","180.60","193.15","192.05","192.05","189.02","219.00","99.25","142,310","26,899,920.35","4,059"
"21-Dec-2020","EQ","197.00","198.25","179.00","198.25","193.90","193.15","191.98","219.00","99.25","223,092","42,828,155.30","5,578"
"18-Dec-2020","EQ","200.30","200.65","196.60","199.40","199.00","198.25","198.10","219.00","99.25","73,630","14,586,037.90","3,586"
"17-Dec-2020","EQ","203.60","204.60","199.10","203.60","199.10","199.40","200.38","219.00","99.25","86,864","17,405,540.55","3,689"
"16-Dec-2020","EQ","206.70","206.90","200.00","203.40","201.50","203.60","202.77","219.00","99.25","121,546","24,646,088.00","3,884"
"15-Dec-2020","EQ","199.00","204.85","196.50","199.55","203.00","203.40","200.70","219.00","99.25","130,994","26,290,120.65","4,407"
"14-Dec-2020","EQ","203.55","204.45","198.25","202.55","198.95","199.55","200.79","219.00","99.25","101,209","20,321,919.80","3,330"
"11-Dec-2020","EQ","199.00","208.80","197.00","197.20","202.55","202.55","204.17","219.00","99.25","319,409","65,214,532.40","6,476"
"10-Dec-2020","EQ","201.40","204.00","195.10","200.45","198.40","197.20","196.89","219.00","99.25","78,415","15,438,927.25","3,225"
"09-Dec-2020","EQ","202.50","204.85","199.05","200.90","200.90","200.45","201.86","219.00","99.25","130,452","26,332,918.95","6,151"
"08-Dec-2020","EQ","198.40","205.50","197.60","197.50","201.00","200.90","202.07","219.00","99.25","275,262","55,622,404.50","7,170"
"07-Dec-2020","EQ","205.80","205.80","197.10","202.35","198.00","197.50","200.03","219.00","99.25","181,908","36,386,916.55","6,429"
"04-Dec-2020","EQ","204.60","206.90","200.50","203.60","202.00","202.35","203.62","219.00","99.25","113,655","23,142,732.10","4,322"
"03-Dec-2020","EQ","203.00","206.90","199.05","199.45","203.65","203.60","202.82","219.00","99.25","219,845","44,589,274.15","7,269"
"02-Dec-2020","EQ","196.20","204.25","193.85","194.65","198.65","199.45","199.22","219.00","99.25","209,045","41,646,861.05","5,146"
"01-Dec-2020","EQ","196.80","198.00","193.80","195.85","196.00","194.65","194.99","219.00","99.25","109,387","21,329,297.30","4,420"
"27-Nov-2020","EQ","195.50","197.95","192.00","194.55","196.35","195.85","193.98","219.00","99.25","139,857","27,130,004.80","8,904"
"26-Nov-2020","EQ","195.35","198.10","194.00","195.20","194.85","194.55","194.77","219.00","99.25","58,604","11,414,046.00","5,042"
"25-Nov-2020","EQ","196.30","198.00","193.25","195.35","195.90","195.20","195.88","219.00","99.25","147,706","28,932,640.10","9,794"
"24-Nov-2020","EQ","195.60","198.00","193.70","194.65","195.25","195.35","195.87","219.00","99.25","153,417","30,049,374.20","12,652"
"23-Nov-2020","EQ","195.45","199.00","192.15","194.65","194.00","194.65","196.01","219.00","99.25","141,389","27,713,983.10","4,547"
"20-Nov-2020","EQ","196.75","198.55","192.00","196.90","195.45","194.65","194.78","219.00","99.25","113,198","22,049,131.40","7,101"
"19-Nov-2020","EQ","189.55","200.45","189.55","189.55","196.75","196.90","196.64","219.00","99.25","296,701","58,342,406.30","10,127"
"18-Nov-2020","EQ","189.25","190.50","187.50","188.50","190.30","189.55","189.52","219.00","99.25","94,018","17,818,286.80","5,720"
"17-Nov-2020","EQ","195.00","195.00","188.00","193.00","188.80","188.50","190.49","219.00","99.25","130,819","24,920,345.70","6,948"
"14-Nov-2020","EQ","194.35","197.05","190.10","192.05","193.00","193.00","194.19","219.00","99.25","44,828","8,705,095.40","1,164"
"13-Nov-2020","EQ","194.90","194.90","190.00","195.85","192.00","192.05","192.06","219.00","99.25","110,744","21,269,262.50","6,472"
"12-Nov-2020","EQ","193.20","198.85","193.20","195.15","196.55","195.85","196.07","219.00","99.25","106,116","20,806,517.15","5,578"
"11-Nov-2020","EQ","194.00","196.50","191.50","193.30","195.50","195.15","193.80","219.00","99.25","123,735","23,980,033.70","7,066"
"10-Nov-2020","EQ","196.90","197.95","191.70","195.70","193.35","193.30","193.36","219.00","99.25","138,061","26,695,962.65","6,915"
"09-Nov-2020","EQ","191.05","196.90","190.40","186.95","195.15","195.70","195.47","219.00","99.25","1,274,759","249,172,325.90","18,592"
"06-Nov-2020","EQ","179.80","189.00","178.70","178.95","188.00","186.95","184.88","219.00","99.25","198,496","36,697,517.05","3,924"
"05-Nov-2020","EQ","180.60","182.60","177.40","176.90","179.00","178.95","179.25","219.00","99.25","58,300","10,450,521.75","2,511"
"04-Nov-2020","EQ","178.10","180.70","175.10","177.25","176.50","176.90","176.96","219.00","99.25","35,600","6,299,716.50","1,856"
"03-Nov-2020","EQ","177.10","181.00","176.00","175.90","177.00","177.25","177.23","219.00","99.25","50,126","8,883,727.15","2,178"
"02-Nov-2020","EQ","180.20","183.00","175.20","178.70","175.90","175.90","177.25","219.00","99.25","63,213","11,204,228.65","3,581"
"30-Oct-2020","EQ","180.00","184.90","176.45","178.40","178.20","178.70","180.51","219.00","99.25","83,303","15,036,641.55","7,435"
"29-Oct-2020","EQ","179.50","180.45","176.45","180.85","178.90","178.40","178.14","219.00","99.25","80,714","14,378,602.25","3,187"
"28-Oct-2020","EQ","180.00","184.70","180.00","181.00","181.45","180.85","182.48","219.00","99.25","103,333","18,856,558.35","5,007"
"27-Oct-2020","EQ","183.80","183.80","180.00","182.70","180.95","181.00","180.97","219.00","99.25","61,271","11,088,316.05","3,243"
"26-Oct-2020","EQ","184.85","185.95","181.00","183.20","182.00","182.70","183.06","219.00","99.25","66,491","12,172,116.65","3,395"
"23-Oct-2020","EQ","182.35","192.35","180.70","180.90","184.50","183.20","186.50","219.00","99.25","240,229","44,802,439.00","6,629"
"22-Oct-2020","EQ","188.00","191.50","177.20","187.85","180.50","180.90","184.59","219.00","99.25","221,219","40,834,649.65","6,630"
"21-Oct-2020","EQ","189.95","192.00","185.15","185.30","187.90","187.85","188.45","219.00","99.25","184,508","34,770,060.90","5,558"
"20-Oct-2020","EQ","184.80","187.50","183.45","185.35","185.00","185.30","185.07","219.00","99.25","519,742","96,190,941.50","3,506"
"19-Oct-2020","EQ","188.75","188.75","184.00","185.20","185.50","185.35","184.96","219.00","99.25","257,476","47,622,674.85","2,421"
"16-Oct-2020","EQ","186.20","186.40","181.10","183.65","185.00","185.20","183.48","219.00","99.25","71,247","13,072,669.55","3,267"
"15-Oct-2020","EQ","183.55","190.85","182.25","186.05","183.00","183.65","186.01","219.00","99.25","100,828","18,754,766.95","4,756"
"14-Oct-2020","EQ","185.50","188.00","182.90","186.30","187.50","186.05","185.10","219.00","99.25","54,648","10,115,134.05","4,478"
"13-Oct-2020","EQ","185.20","194.00","184.70","186.40","187.00","186.30","188.77","219.00","99.25","124,721","23,543,932.75","5,038"
"12-Oct-2020","EQ","192.65","193.15","183.70","192.80","186.00","186.40","186.83","219.00","99.25","150,164","28,055,848.05","6,097"
"09-Oct-2020","EQ","200.50","202.90","189.35","197.95","191.70","192.80","194.88","219.00","99.25","253,981","49,496,156.75","7,331"
"08-Oct-2020","EQ","199.95","205.00","195.00","198.85","198.50","197.95","199.88","219.00","99.25","153,574","30,695,770.70","8,075"
"07-Oct-2020","EQ","206.80","209.25","195.35","206.40","197.05","198.85","200.71","219.00","99.25","323,813","64,993,731.20","13,298"
"06-Oct-2020","EQ","204.60","212.45","198.80","200.50","206.00","206.40","206.35","219.00","99.25","736,845","152,050,266.60","19,245"
